county_desc,precinct_abbrv,precinct_desc,reg_active,reg_inactive,reg_other_status,reg_total,party_dem,party_lib,party_rep,party_unaf,party_other,race_asian,race_black,race_aian,race_multiracial,race_other_race,race_nhpi,race_undesignated,race_white,eth_hispanic,eth_not_hispanic,eth_undesignated,gender_female,gender_male,gender_unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75plus,age_under_18,age_unknown,reg_removed,
GUILFORD,NCGR1,NCGR1,3469,348,0.0,3817.0,706,19,1262,1480,2,96,327,7,13,114,0,209,3051,72,2866,879,1864,1801,152,500,481,463,707,843,492,331,0,0,0.0,0.0
GUILFORD,NCGR2,NCGR2,2705,284,0.0,2989.0,475,15,1210,1005,0,64,218,6,10,108,0,149,2434,86,2204,699,1467,1399,123,388,308,402,575,628,448,240,0,0,0.0,0.0
GUILFORD,NCLAY1,NCLAY1,2405,201,0.0,2606.0,653,10,886,855,1,22,618,2,12,55,0,123,1774,60,1961,585,1327,1171,108,268,360,343,386,472,411,366,0,0,0.0,0.0
GUILFORD,NCLAY2,NCLAY2,1334,106,0.0,1440.0,243,6,647,438,0,15,99,8,2,33,0,74,1209,39,1115,286,719,667,54,97,181,187,195,264,267,249,0,0,0.0,0.0
GUILFORD,NDRI,NDRI,3031,333,0.0,3364.0,572,10,1259,1190,0,105,347,12,11,140,0,210,2539,132,2455,777,1679,1516,169,372,621,539,609,559,397,267,0,0,0.0,0.0
GUILFORD,NMAD,NMAD,3791,443,0.0,4234.0,1659,16,919,1194,3,52,1881,8,20,212,0,337,1724,198,2756,1280,2214,1792,228,387,702,899,686,667,536,357,0,0,0.0,0.0
GUILFORD,NWASH,NWASH,1168,128,0.0,1296.0,151,4,669,344,0,5,80,3,1,17,0,69,1121,21,1000,275,636,608,52,82,168,191,180,267,221,187,0,0,0.0,0.0
GUILFORD,OR1,OR1,4246,335,0.0,4581.0,706,25,1774,1740,1,189,239,14,13,181,0,270,3675,135,3522,924,2213,2123,245,528,501,621,930,927,670,404,0,0,0.0,0.0
GUILFORD,OR2,OR2,2879,236,0.0,3115.0,505,17,1154,1203,0,156,185,10,8,125,0,158,2473,76,2439,600,1507,1471,137,390,342,392,604,646,444,297,0,0,0.0,0.0
GUILFORD,PG1,PG1,1675,289,0.0,1964.0,447,10,652,564,2,12,398,5,10,86,0,148,1305,100,1378,486,1010,828,126,215,309,300,261,328,300,251,0,0,0.0,0.0
GUILFORD,PG2,PG2,2614,186,0.0,2800.0,437,7,1313,857,0,22,246,7,1,45,0,174,2305,54,2075,671,1387,1265,148,238,354,385,371,506,472,474,0,0,0.0,0.0
GUILFORD,RC1,RC1,4174,480,0.0,4654.0,1658,17,1028,1468,3,55,1789,14,19,177,0,297,2303,142,3037,1475,2438,1936,280,437,716,732,754,806,668,541,0,0,0.0,0.0
GUILFORD,RC2,RC2,5741,773,0.0,6514.0,2016,31,1559,2134,1,92,2262,14,35,295,0,585,3231,248,4097,2169,3365,2669,480,569,1096,1277,1043,1086,834,609,0,0,0.0,0.0
GUILFORD,SCLAY,SCLAY,1902,176,0.0,2078.0,296,11,1026,569,0,4,95,7,6,31,0,116,1819,43,1547,488,1021,958,99,176,267,270,297,359,393,316,0,0,0.0,0.0
GUILFORD,SDRI,SDRI,6573,760,0.0,7333.0,1802,36,2171,2561,3,471,1352,22,18,485,0,518,4467,309,5231,1793,3730,3179,424,763,945,1085,1242,1169,913,1216,0,0,0.0,0.0
GUILFORD,SF1,SF1,3420,399,0.0,3819.0,567,20,1382,1451,0,148,231,11,16,154,1,238,3020,95,2861,863,1861,1769,189,475,441,529,720,822,492,340,0,0,0.0,0.0
GUILFORD,SF2,SF2,1750,153,0.0,1903.0,285,8,815,641,1,15,67,3,4,31,0,114,1669,35,1472,396,931,869,103,192,220,290,280,351,338,232,0,0,0.0,0.0
GUILFORD,SF3,SF3,2671,367,0.0,3038.0,708,16,843,1103,1,179,433,8,18,146,0,181,2073,100,2186,752,1585,1298,155,303,522,394,485,506,442,386,0,0,0.0,0.0
GUILFORD,SF4,SF4,3568,371,0.0,3939.0,766,18,1280,1504,0,238,332,6,16,203,0,233,2911,139,3030,770,1974,1778,187,448,469,574,713,716,579,440,0,0,0.0,0.0
GUILFORD,SMAD,SMAD,2421,297,0.0,2718.0,785,11,846,779,0,9,740,16,12,91,0,185,1665,87,1919,712,1406,1197,115,233,418,383,381,485,462,356,0,0,0.0,0.0
GUILFORD,STOK,STOK,4951,405,0.0,5356.0,794,28,2224,1905,0,94,376,11,13,156,0,347,4359,170,3929,1257,2627,2429,300,598,648,858,1039,1060,702,451,0,0,0.0,0.0
GUILFORD,SUM1,SUM1,2065,339,0.0,2404.0,1029,6,397,632,1,90,1173,11,11,132,1,207,779,131,1617,656,1286,975,143,255,491,364,358,383,332,221,0,0,0.0,0.0
GUILFORD,SUM2,SUM2,2423,414,0.0,2837.0,1214,5,445,757,2,37,1550,17,17,129,0,222,865,139,1904,794,1527,1128,182,334,626,481,407,458,321,210,0,0,0.0,0.0
GUILFORD,SUM3,SUM3,1058,149,0.0,1207.0,185,3,506,364,0,18,92,4,7,74,0,95,917,84,886,237,623,523,61,120,157,159,157,182,227,205,0,0,0.0,0.0
GUILFORD,SUM4,SUM4,1865,165,0.0,2030.0,215,11,1062,577,0,9,85,6,3,53,0,98,1776,53,1532,445,1006,935,89,150,258,277,283,346,384,332,0,0,0.0,0.0
GUILFORD,SWASH,SWASH,982,97,0.0,1079.0,143,3,516,319,1,5,76,2,2,22,0,65,907,20,767,292,531,496,52,92,153,166,126,224,179,139,0,0,0.0,0.0
HALIFAX,BUTWD,BUTTERWOOD,303,52,0.0,355.0,148,1,47,107,0,0,148,10,1,5,0,25,166,1,263,91,180,148,27,17,45,34,58,67,77,57,0,0,0.0,0.0
HALIFAX,CONC,CONOCONNARA,273,43,0.0,316.0,172,1,32,68,0,0,187,1,1,9,0,18,100,10,237,69,146,153,17,21,34,30,36,41,85,69,0,0,0.0,0.0
HALIFAX,ENF 2,ENFIELD 2,1029,214,0.0,1243.0,770,4,70,185,0,1,987,3,4,8,0,99,141,9,895,339,630,516,97,123,138,206,170,165,256,185,0,0,0.0,0.0
HALIFAX,ENF1,ENFIELD 1,1766,264,0.0,2030.0,1281,6,136,341,2,1,1524,5,4,19,0,129,348,21,1541,468,1033,866,131,146,270,308,284,360,386,276,0,0,0.0,0.0
HALIFAX,FAUCT,FAUCETT,1002,132,0.0,1134.0,444,2,195,361,0,3,424,6,5,10,0,54,632,10,888,236,570,496,68,76,136,132,152,244,209,185,0,0,0.0,0.0
HALIFAX,HAL,HALIFAX,1027,195,0.0,1222.0,648,0,105,274,0,3,788,5,1,10,0,71,344,17,943,262,643,510,69,72,160,151,158,249,228,204,0,0,0.0,0.0
HALIFAX,HOL,HOLLISTER,1675,347,0.0,2022.0,1285,1,86,303,0,29,873,800,13,34,4,132,137,16,1453,553,1033,860,129,210,258,299,298,338,356,263,0,0,0.0,0.0
HALIFAX,HPR,HOBGOOD,832,112,0.0,944.0,473,2,170,187,0,0,477,3,3,19,0,70,372,21,699,224,478,396,70,74,105,94,113,176,207,175,0,0,0.0,0.0
HALIFAX,LIT,LITTLETON,2558,380,0.0,2938.0,1123,5,520,909,1,6,1177,12,11,25,0,146,1561,17,2232,689,1484,1322,132,179,310,287,343,552,674,593,0,0,0.0,0.0
HALIFAX,RINGW,RINGWOOD,1066,164,0.0,1230.0,826,1,80,159,0,8,968,28,4,19,0,65,138,7,882,341,638,521,71,105,185,168,180,222,192,178,0,0,0.0,0.0
HALIFAX,RR 10,ROANOKE RAPIDS 10,2120,448,0.0,2568.0,802,1,343,973,1,54,786,14,13,51,0,168,1482,28,1945,595,1324,1073,171,225,377,354,341,408,465,398,0,0,0.0,0.0
HALIFAX,RR 11,ROANOKE RAPIDS 11,2143,393,0.0,2536.0,785,3,410,944,1,13,835,11,5,48,0,152,1472,29,1930,577,1273,1107,156,223,351,354,337,485,446,340,0,0,0.0,0.0
HALIFAX,RR1-2,ROANOKE RAPIDS 1-2,1021,306,0.0,1327.0,369,3,174,475,0,7,486,7,6,32,0,92,697,20,1001,306,681,556,90,169,231,245,167,197,190,128,0,0,0.0,0.0
HALIFAX,RR3-4,ROANOKE RAPIDS 3-4,1738,339,0.0,2077.0,456,7,400,874,1,15,351,9,7,25,0,139,1531,28,1612,437,1054,882,141,222,344,308,335,302,303,263,0,0,0.0,0.0
HALIFAX,RR7-9,ROANOKE RAPIDS 7-9,3141,757,0.0,3898.0,1870,11,323,937,0,9,2487,10,12,41,0,333,1006,40,2788,1070,2041,1544,313,374,539,602,528,669,678,508,0,0,0.0,0.0
HALIFAX,RRCE,ROANOKE RAPIDS CENTRAL,2455,617,0.0,3072.0,912,9,510,1023,1,24,971,11,12,54,0,228,1772,48,2226,798,1594,1244,234,308,540,485,437,467,434,401,0,0,0.0,0.0
HALIFAX,SN,SCOTLAND NECK,1649,446,0.0,2095.0,1086,6,207,350,0,8,1373,1,5,18,0,171,519,15,1512,568,1090,848,157,131,259,275,275,324,441,390,0,0,0.0,0.0
HALIFAX,WEL 3,WELDON 3,1747,382,0.0,2129.0,1009,3,197,538,0,4,1282,13,6,22,0,190,612,18,1551,560,1112,835,182,199,275,268,298,384,382,323,0,0,0.0,0.0
HALIFAX,WEL1-2,WELDON 1-2,1102,354,0.0,1456.0,674,2,80,345,1,3,1026,3,7,12,0,154,251,12,997,447,751,559,146,162,213,231,183,233,233,201,0,0,0.0,0.0
HARNETT,PR08,BLACK RIVER,9388,1163,0.0,10551.0,2148,79,3386,3763,12,109,1533,27,37,853,1,984,7007,964,5828,3759,5050,4382,1119,990,2032,1718,1534,1671,1490,1116,0,0,0.0,0.0
HARNETT,PR23,BOONE TRAIL,5963,939,0.0,6902.0,1470,33,2447,2012,1,33,935,21,36,459,2,635,4781,510,4180,2212,3331,2944,627,736,1187,1065,1042,1191,971,710,0,0,0.0,0.0
HARNETT,PR24,COATS/GROVE,6383,941,0.0,7324.0,1206,32,3192,1948,5,20,822,41,21,525,2,626,5267,610,4825,1889,3575,3117,632,790,1294,1056,1041,1268,1063,812,0,0,0.0,0.0
HARNETT,PR25,EAST AVERASBORO,2943,618,0.0,3561.0,1024,18,1111,788,2,11,1281,25,18,129,0,407,1690,132,2383,1046,1782,1386,393,337,579,473,501,576,561,534,0,0,0.0,0.0
HARNETT,PR26,ERWIN/DUKE,3653,683,0.0,4336.0,883,27,1707,1034,2,12,726,44,22,181,0,397,2954,208,2996,1132,2134,1779,423,418,704,652,585,747,658,572,0,0,0.0,0.0
HARNETT,PR28,NORTHWEST HARNETT,8392,848,0.0,9240.0,1580,67,3495,3245,5,138,850,27,30,462,1,901,6831,490,5320,3430,4334,3855,1051,796,1503,1659,1424,1653,1343,862,0,0,0.0,0.0
HARNETT,PR29,WEST AVERASBORO,4240,751,0.0,4991.0,1222,25,1836,1156,1,15,1185,36,17,206,1,449,3082,228,3394,1369,2505,2007,479,437,764,688,660,840,789,813,0,0,0.0,0.0
HARNETT,PR32,CENTRAL HARNETT NEILLS CREEK,4603,813,0.0,5416.0,1051,25,1942,1580,5,61,778,18,26,316,1,465,3751,334,3471,1611,2631,2267,518,564,1161,842,775,827,737,510,0,0,0.0,0.0
HARNETT,PR33,BARBECUE/BENHAVEN,6260,1828,0.0,8088.0,1552,53,2187,2460,8,71,1615,34,47,627,3,963,4728,691,4404,2993,3858,3375,855,936,1583,1640,1333,1210,886,500,0,0,0.0,0.0
HARNETT,PR34,BARBECUE/SPOUT SPRINGS,6094,2088,0.0,8182.0,1438,54,2077,2516,9,152,1802,36,50,711,6,974,4451,745,4224,3213,3916,3452,814,887,1483,1855,1483,1189,842,443,0,0,0.0,0.0
HARNETT,PR35,ANDERSON CREEK/FLATBRANCH,3297,732,0.0,4029.0,732,25,1274,1264,2,36,773,25,37,228,1,453,2476,254,2332,1443,1898,1708,423,397,772,821,638,615,484,302,0,0,0.0,0.0
HARNETT,PR36,ANDERSON CREEK/OVERHILLS,5774,2371,0.0,8145.0,1691,38,1702,2339,4,137,2375,47,74,652,9,1042,3809,653,4146,3346,3908,3366,871,911,1612,1733,1470,1195,832,392,0,0,0.0,0.0
HARNETT,PR37,JOHNSONVILLE,6069,2018,0.0,8087.0,1521,69,2085,2382,12,71,1761,36,62,739,5,1210,4203,795,3888,3404,3924,3303,860,914,1716,1947,1147,1048,823,492,0,0,0.0,0.0
HARNETT,PR38,STEWARTS CREEK,2785,513,0.0,3298.0,1071,16,854,842,2,18,1324,43,9,141,0,345,1418,159,2012,1127,1573,1414,311,308,603,516,535,587,447,302,0,0,0.0,0.0
HARNETT,PR39,CENTRAL HARNETT LILLINGTON,2765,632,0.0,3397.0,996,22,824,922,1,16,1002,25,14,154,2,373,1811,190,2055,1152,1704,1339,354,343,617,600,497,485,481,374,0,0,0.0,0.0
HAYWOOD,AC,ALLENS CREEK,2008,247,0.0,2255.0,492,10,710,795,1,12,19,11,5,36,0,111,2061,52,1616,587,1177,1010,68,145,335,327,293,375,395,385,0,0,0.0,0.0
HAYWOOD,BC,BIG CREEK,16,4,0.0,20.0,5,0,7,4,0,0,0,0,0,0,0,0,20,0,19,1,10,10,0,1,0,0,6,3,3,7,0,0,0.0,0.0
HAYWOOD,BE1,BEAVERDAM 1,1317,150,0.0,1467.0,251,7,551,507,1,7,16,6,1,26,0,74,1337,26,1055,386,733,661,73,129,253,245,200,276,192,172,0,0,0.0,0.0
HAYWOOD,BE2,BEAVERDAM 2,1134,138,0.0,1272.0,243,3,446,440,2,6,14,7,2,31,0,73,1139,30,922,320,639,578,55,106,222,162,185,225,205,167,0,0,0.0,0.0
HAYWOOD,BE3,BEAVERDAM 3,1804,206,0.0,2010.0,388,8,679,728,1,10,5,9,8,31,0,89,1858,28,1477,505,1021,906,83,157,321,373,292,338,303,226,0,0,0.0,0.0
HAYWOOD,BE4,BEAVERDAM 4,1612,174,0.0,1786.0,342,5,587,676,2,8,18,2,3,33,0,90,1632,35,1308,443,897,809,80,132,292,324,282,315,242,199,0,0,0.0,0.0
HAYWOOD,BE5-6,BEAVERDAM 5/6,1670,200,0.0,1870.0,437,10,547,674,2,3,126,4,0,36,0,89,1612,37,1338,495,955,830,85,159,298,333,256,301,259,264,0,0,0.0,0.0
HAYWOOD,BE7,BEAVERDAM 7,1156,97,0.0,1253.0,204,10,490,452,0,0,8,6,2,16,0,50,1171,19,949,285,633,580,40,109,200,190,193,228,196,137,0,0,0.0,0.0
HAYWOOD,CE,CECIL,363,35,0.0,398.0,54,3,192,114,0,1,0,0,2,4,0,32,359,6,294,98,190,186,22,18,48,52,73,75,72,60,0,0,0.0,0.0
HAYWOOD,CLN,CLYDE NORTH,1969,267,0.0,2236.0,432,9,706,821,1,1,28,6,9,48,0,152,1992,62,1568,606,1114,1003,119,223,346,390,296,350,338,293,0,0,0.0,0.0
HAYWOOD,CLS,CLYDE SOUTH,2237,309,0.0,2546.0,485,18,845,886,3,10,27,5,7,44,0,146,2307,64,1832,650,1302,1130,114,220,355,404,395,446,363,363,0,0,0.0,0.0
HAYWOOD,CR,CRABTREE,1569,112,0.0,1681.0,389,11,585,583,1,2,2,2,0,10,0,61,1604,10,1242,429,860,783,38,123,183,230,240,266,350,289,0,0,0.0,0.0
HAYWOOD,EF,EAST FORK,1123,103,0.0,1226.0,168,6,541,408,0,4,3,1,2,13,0,58,1145,9,918,299,573,606,47,100,161,170,150,254,221,170,0,0,0.0,0.0
HAYWOOD,FC-1,FINES CREEK 1,719,79,0.0,798.0,145,4,269,301,0,0,4,0,3,7,0,32,752,3,572,223,404,369,25,46,94,132,86,156,163,121,0,0,0.0,0.0
HAYWOOD,FC-2,FINES CREEK 2,165,10,0.0,175.0,28,0,55,82,0,1,0,2,0,0,0,9,163,0,136,39,87,86,2,9,17,18,33,31,31,36,0,0,0.0,0.0
HAYWOOD,HA,HAZELWOOD,1021,185,0.0,1206.0,292,6,320,401,2,4,26,9,4,35,0,67,1061,27,831,348,647,509,50,73,235,222,138,192,171,175,0,0,0.0,0.0
HAYWOOD,ID,IRON DUFF,976,82,0.0,1058.0,219,5,338,414,0,1,2,0,0,15,0,49,991,22,781,255,538,495,25,64,120,127,116,196,230,205,0,0,0.0,0.0
HAYWOOD,IH,IVY HILL,3882,473,0.0,4355.0,837,24,1480,1538,3,31,19,20,6,88,0,200,3991,73,2998,1284,2193,2036,126,220,396,466,448,801,1034,990,0,0,0.0,0.0
HAYWOOD,JC,JONATHAN CREEK,3308,425,0.0,3733.0,712,27,1207,1361,1,8,16,5,7,52,0,199,3446,62,2595,1076,1892,1726,115,242,456,413,456,666,866,634,0,0,0.0,0.0
HAYWOOD,LJ,LAKE JUNALUSKA,1851,196,0.0,2047.0,557,4,550,736,4,7,10,5,3,16,0,66,1940,21,1505,521,1114,890,43,116,206,214,217,301,446,547,0,0,0.0,0.0
HAYWOOD,P,PIGEON,2500,237,0.0,2737.0,439,13,1140,908,0,6,19,7,6,29,0,114,2556,31,2079,627,1397,1243,97,232,381,352,408,482,440,442,0,0,0.0,0.0
HAYWOOD,PC,PIGEON CENTER,1101,130,0.0,1231.0,165,3,498,434,1,2,4,2,1,18,0,56,1148,20,943,268,611,572,48,111,204,192,167,236,174,147,0,0,0.0,0.0
HAYWOOD,SA,SAUNOOK,2014,188,0.0,2202.0,425,10,720,858,1,10,9,4,5,22,0,117,2035,23,1583,596,1119,1004,79,124,250,310,263,390,491,374,0,0,0.0,0.0
HAYWOOD,WC,WAYNESVILLE CENTER,785,96,0.0,881.0,214,4,192,374,1,6,20,4,2,19,0,42,788,24,623,234,447,402,32,70,175,130,137,122,122,125,0,0,0.0,0.0
HAYWOOD,WE,WAYNESVILLE EAST,1538,139,0.0,1677.0,440,15,458,625,0,6,8,7,2,27,0,66,1561,23,1251,403,869,761,47,93,201,226,201,290,384,282,0,0,0.0,0.0
HAYWOOD,WO,WHITE OAK,322,33,0.0,355.0,57,5,130,130,0,0,2,4,1,4,0,15,329,6,259,90,183,166,6,27,46,45,58,62,70,47,0,0,0.0,0.0
HAYWOOD,WS-1,WAYNESVILLE SOUTH 1,1953,236,0.0,2189.0,556,12,572,812,1,16,27,7,2,28,0,96,2013,32,1609,548,1165,965,59,125,209,272,244,329,445,565,0,0,0.0,0.0
HAYWOOD,WS-2,WAYNESVILLE SOUTH 2,1648,193,0.0,1841.0,440,8,473,727,0,11,44,2,8,31,0,87,1658,36,1337,468,982,807,52,141,203,246,214,302,380,355,0,0,0.0,0.0
HAYWOOD,WW,WAYNESVILLE WEST,1515,193,0.0,1708.0,373,11,488,643,0,6,20,5,6,32,0,102,1537,40,1185,483,939,700,69,103,226,251,207,261,318,342,0,0,0.0,0.0
HENDERSON,AR,ARMORY,1381,232,0.0,1613.0,290,7,483,598,3,4,18,3,2,82,0,121,1383,102,925,586,833,664,116,135,203,205,172,241,309,348,0,0,0.0,0.0
HENDERSON,AT,ATKINSON,3302,369,0.0,3671.0,531,9,1242,1518,2,13,30,3,11,82,1,186,3345,65,2115,1491,1808,1674,189,227,308,382,392,613,885,864,0,0,0.0,0.0
HENDERSON,BC,BAT CAVE,859,163,0.0,1022.0,170,14,307,367,1,9,16,1,3,25,0,62,906,26,588,408,489,473,60,63,116,128,134,185,234,162,0,0,0.0,0.0
HENDERSON,BK,BRICKTON,1543,256,0.0,1799.0,334,15,524,668,2,37,174,4,7,96,0,155,1326,86,942,771,903,731,165,193,268,452,374,226,161,125,0,0,0.0,0.0
HENDERSON,CB,CRAB CREEK,1207,137,0.0,1344.0,166,8,504,529,0,8,9,2,3,25,0,65,1232,25,801,518,660,605,79,87,137,198,196,246,265,215,0,0,0.0,0.0
HENDERSON,CC,CLEAR CREEK,3653,672,0.0,4325.0,620,23,1417,1589,4,25,120,9,18,172,2,268,3711,175,2385,1765,2214,1821,290,310,634,592,482,683,733,891,0,0,0.0,0.0
HENDERSON,CV,CAROLINA VILLAGE,506,20,0.0,526.0,116,0,161,229,0,1,0,0,1,4,0,13,507,0,354,172,357,161,8,0,3,0,1,1,24,497,0,0,0.0,0.0
HENDERSON,ED,EDNEYVILLE,2977,421,0.0,3398.0,422,21,1283,1251,0,18,61,6,6,151,1,247,2908,194,1945,1259,1674,1526,198,299,431,415,413,635,721,484,0,0,0.0,0.0
HENDERSON,EF,EAST FLAT ROCK,2378,494,0.0,2872.0,405,22,913,1037,1,15,148,2,24,233,1,248,2201,301,1569,1002,1444,1232,196,309,461,455,368,431,437,411,0,0,0.0,0.0
HENDERSON,ES,ETOWAH SOUTH,2189,305,0.0,2494.0,400,13,756,1020,0,14,43,5,9,60,0,149,2214,60,1420,1014,1288,1033,173,168,263,311,296,400,538,518,0,0,0.0,0.0
HENDERSON,EV,ETOWAH VALLEY,2551,278,0.0,2829.0,416,11,992,1132,0,15,39,4,9,50,0,157,2555,46,1596,1187,1412,1248,169,203,275,354,347,475,562,613,0,0,0.0,0.0
HENDERSON,FL,FLETCHER,4030,677,0.0,4707.0,900,33,1273,1821,3,75,181,10,19,177,1,415,3829,162,2562,1983,2386,1890,431,328,695,848,683,792,718,643,0,0,0.0,0.0
HENDERSON,FR,FLAT ROCK,3014,303,0.0,3317.0,522,11,1029,1452,0,19,17,2,4,42,0,152,3081,29,2043,1245,1701,1471,145,145,176,188,228,419,893,1268,0,0,0.0,0.0
HENDERSON,GM,GRIMESDALE,1377,196,0.0,1573.0,278,8,435,656,0,18,79,3,7,61,1,94,1310,81,900,592,766,699,108,133,185,265,241,254,274,221,0,0,0.0,0.0
HENDERSON,GR,GREEN RIVER,2446,341,0.0,2787.0,268,12,1255,908,3,10,18,2,6,50,0,118,2583,48,1675,1064,1357,1308,122,234,369,337,397,444,522,484,0,0,0.0,0.0
HENDERSON,HC,HOOPERS CREEK,3193,494,0.0,3687.0,594,16,1155,1426,2,36,93,7,16,92,1,250,3192,88,2104,1495,1832,1572,283,309,445,601,582,601,634,515,0,0,0.0,0.0
HENDERSON,HS,HORSE SHOE,2512,272,0.0,2784.0,417,15,950,1129,1,10,34,3,12,51,0,134,2540,55,1597,1132,1361,1268,155,164,214,307,285,421,685,708,0,0,0.0,0.0
HENDERSON,HV-1,HENDERSONVILLE-1,2161,291,0.0,2452.0,553,12,548,1047,1,13,88,7,7,64,0,153,2120,70,1464,918,1342,962,148,139,219,288,237,315,492,762,0,0,0.0,0.0
HENDERSON,HV-2,HENDERSONVILLE-2,2209,452,0.0,2661.0,612,10,541,1044,2,20,306,6,18,141,1,218,1951,171,1493,997,1442,1040,179,181,386,333,281,333,387,760,0,0,0.0,0.0
HENDERSON,HV-3,HENDERSONVILLE-3,2093,559,0.0,2652.0,557,19,501,1010,6,12,162,5,26,106,0,159,2182,117,1528,1007,1439,1066,147,164,370,377,311,432,524,474,0,0,0.0,0.0
HENDERSON,LJ,LONG JOHN MOUNTAIN,2018,183,0.0,2201.0,388,15,621,993,1,14,23,3,5,21,0,99,2036,22,1361,818,1113,981,107,141,167,227,254,347,478,587,0,0,0.0,0.0
HENDERSON,LP,LAUREL PARK,1766,146,0.0,1912.0,402,7,519,835,3,12,14,1,3,17,1,100,1764,17,1153,742,975,844,93,105,142,154,187,284,500,540,0,0,0.0,0.0
HENDERSON,MG,MOORES GROVE,1099,200,0.0,1299.0,218,13,420,446,2,10,44,2,13,69,0,93,1068,82,734,483,663,540,96,118,160,193,149,205,233,241,0,0,0.0,0.0
HENDERSON,NB,NORTH BLUE RIDGE,3842,725,0.0,4567.0,578,27,1606,1626,5,18,96,15,32,390,2,413,3601,514,2430,1623,2234,2003,330,554,730,660,562,753,687,621,0,0,0.0,0.0
HENDERSON,NE,NORTHEAST,2446,366,0.0,2812.0,512,25,840,1067,2,30,156,9,15,156,1,192,2253,184,1470,1158,1508,1117,187,250,514,427,347,396,448,430,0,0,0.0,0.0
HENDERSON,NM,NORTH MILLS RIVER,3092,371,0.0,3463.0,520,15,1150,1406,1,15,60,3,6,75,0,201,3103,68,1951,1444,1714,1525,224,261,359,537,569,579,612,546,0,0,0.0,0.0
HENDERSON,NW,NORTHWEST,1863,310,0.0,2173.0,406,7,592,856,2,9,47,1,8,69,3,163,1873,92,1263,818,1087,934,152,172,273,348,277,322,354,427,0,0,0.0,0.0
HENDERSON,PR,PARK RIDGE,2649,381,0.0,3030.0,487,12,962,1185,3,24,89,6,10,115,0,226,2560,130,1766,1134,1528,1277,225,223,404,433,397,488,512,573,0,0,0.0,0.0
HENDERSON,PV,PISGAH VIEW,1935,235,0.0,2170.0,387,13,564,969,2,17,28,3,9,40,0,109,1964,41,1336,793,1130,933,107,109,189,290,253,332,442,555,0,0,0.0,0.0
HENDERSON,RG,RUGBY,2244,308,0.0,2552.0,380,3,841,1019,1,25,32,5,10,78,0,138,2264,80,1503,969,1258,1153,141,251,284,378,373,430,446,390,0,0,0.0,0.0
HENDERSON,RR,RAVEN ROCK,1000,115,0.0,1115.0,168,5,380,447,0,2,5,1,8,14,0,66,1019,20,640,455,553,500,62,72,101,122,159,211,250,200,0,0,0.0,0.0
HENDERSON,SB,SOUTH BLUE RIDGE,3131,486,0.0,3617.0,459,19,1340,1310,3,15,45,5,16,130,0,240,3166,165,2136,1316,1879,1530,208,303,432,395,421,605,705,756,0,0,0.0,0.0
HENDERSON,SE,SOUTHEAST,1464,241,0.0,1705.0,277,12,534,639,2,13,68,5,9,137,1,134,1338,144,895,666,917,688,100,179,307,213,218,247,259,282,0,0,0.0,0.0
HENDERSON,SM,SOUTH MILLS RIVER,3805,435,0.0,4240.0,537,15,1506,1747,0,16,40,8,10,87,0,240,3839,93,2410,1737,2073,1921,246,358,524,588,629,777,764,600,0,0,0.0,0.0
HENDERSON,SW,SOUTHWEST,2374,273,0.0,2647.0,434,19,822,1098,1,8,43,2,10,76,0,143,2365,82,1607,958,1376,1130,141,174,310,359,311,466,517,510,0,0,0.0,0.0
HERTFORD,A1,AHOSKIE 1,1640,292,0.0,1932.0,1019,8,173,440,0,16,1174,19,7,31,0,150,535,10,1239,683,1047,737,148,159,261,281,285,302,398,246,0,0,0.0,0.0
HERTFORD,A2,AHOSKIE 2,1599,276,0.0,1875.0,817,5,250,527,0,5,926,4,8,16,1,168,747,20,1224,631,992,729,154,144,260,253,248,313,351,306,0,0,0.0,0.0
HERTFORD,A3,AHOSKIE 3,916,235,0.0,1151.0,671,1,41,201,2,3,965,10,1,12,0,110,50,2,742,407,607,445,99,95,161,164,171,175,227,158,0,0,0.0,0.0
HERTFORD,BR,BRYANTVILLE,324,50,0.0,374.0,223,0,24,77,0,0,258,0,0,3,0,22,91,4,252,118,198,157,19,22,43,41,43,69,80,76,0,0,0.0,0.0
HERTFORD,CM,COMO,420,55,0.0,475.0,179,2,112,127,0,2,162,3,1,2,0,26,279,2,344,129,237,218,20,37,54,57,64,78,111,74,0,0,0.0,0.0
HERTFORD,CO,COFIELD,422,75,0.0,497.0,286,0,43,92,1,1,333,5,3,3,0,30,122,3,337,157,260,210,27,39,58,47,62,86,116,89,0,0,0.0,0.0
HERTFORD,HV,HARRELLSVILLE,677,108,0.0,785.0,323,1,146,207,0,0,338,2,1,5,0,43,396,3,524,258,399,339,47,59,82,106,101,145,155,137,0,0,0.0,0.0
HERTFORD,M1,MURFREESBORO 1,1820,465,0.0,2285.0,1097,7,225,491,0,9,1336,4,7,45,1,142,741,37,1428,820,1223,928,134,237,348,330,282,347,379,362,0,0,0.0,0.0
HERTFORD,M2,MURFREESBORO 2,897,149,0.0,1046.0,567,4,106,220,0,1,631,1,7,8,0,64,334,7,718,321,531,467,48,67,124,114,165,188,217,171,0,0,0.0,0.0
HERTFORD,ML,MILLENNIUM,472,56,0.0,528.0,130,1,119,221,1,0,106,1,3,6,0,47,365,10,346,172,242,244,42,47,76,68,79,94,92,72,0,0,0.0,0.0
