County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	Early Voting	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	09/09/2025	080	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	61	12	0	0	73	Y
MECKLENBURG	09/09/2025	080	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	131	48	0	0	179	Y
MECKLENBURG	09/09/2025	080	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	26	9	0	0	35	Y
MECKLENBURG	09/09/2025	080	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Joi Mayo	DEM	1	100	34	0	0	134	Y
MECKLENBURG	09/09/2025	080	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Montravias King	DEM	1	6	2	0	0	8	Y
MECKLENBURG	09/09/2025	080	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Tiawana Deling Brown	DEM	1	46	14	0	0	60	Y
MECKLENBURG	09/09/2025	080	34	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Warren F. Turner	DEM	1	51	14	0	0	65	Y
MECKLENBURG	09/09/2025	081	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	17	4	0	0	21	Y
MECKLENBURG	09/09/2025	081	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	12	0	0	0	12	Y
MECKLENBURG	09/09/2025	081	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	31	21	0	0	52	Y
MECKLENBURG	09/09/2025	081	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	10	4	0	0	14	Y
MECKLENBURG	09/09/2025	081	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	145	93	0	0	238	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	159	96	0	0	255	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	23	2	0	0	25	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	43	11	0	0	54	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	148	107	0	0	255	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	154	97	0	0	251	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	29	9	0	0	38	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	55	31	0	0	86	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	57	25	0	0	82	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	126	86	0	0	212	Y
MECKLENBURG	09/09/2025	081	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	29	11	0	0	40	Y
MECKLENBURG	09/09/2025	082	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	8	6	0	0	14	Y
MECKLENBURG	09/09/2025	082	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/09/2025	082	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	23	15	0	0	38	Y
MECKLENBURG	09/09/2025	082	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	8	0	0	0	8	Y
MECKLENBURG	09/09/2025	082	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	89	44	0	0	133	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	104	58	0	0	162	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	6	4	0	0	10	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	25	16	0	0	41	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	96	47	0	0	143	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	107	48	0	0	155	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	20	4	0	0	24	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	15	10	0	0	25	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	42	15	0	0	57	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	80	40	0	0	120	Y
MECKLENBURG	09/09/2025	082	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	21	12	0	0	33	Y
MECKLENBURG	09/09/2025	082	18	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Charlene Henderson El	DEM	1	90	40	0	0	130	Y
MECKLENBURG	09/09/2025	082	18	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 01 (DEM)	Dante Anderson	DEM	1	45	28	0	0	73	Y
MECKLENBURG	09/09/2025	083	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	16	4	0	0	20	Y
MECKLENBURG	09/09/2025	083	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	5	7	0	0	12	Y
MECKLENBURG	09/09/2025	083	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	14	6	0	0	20	Y
MECKLENBURG	09/09/2025	083	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	12	1	0	0	13	Y
MECKLENBURG	09/09/2025	083	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	87	48	0	0	135	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	104	60	0	0	164	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	15	2	0	0	17	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	22	10	0	0	32	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	94	43	0	0	137	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	96	47	0	0	143	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	25	14	0	0	39	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	23	14	0	0	37	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	38	14	0	0	52	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	78	37	0	0	115	Y
MECKLENBURG	09/09/2025	083	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	19	7	0	0	26	Y
MECKLENBURG	09/09/2025	083	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	61	25	0	0	86	Y
MECKLENBURG	09/09/2025	083	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	74	40	0	0	114	Y
MECKLENBURG	09/09/2025	084	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	19	3	0	0	22	Y
MECKLENBURG	09/09/2025	084	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	6	2	0	0	8	Y
MECKLENBURG	09/09/2025	084	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	17	13	0	0	30	Y
MECKLENBURG	09/09/2025	084	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	10	3	0	0	13	Y
MECKLENBURG	09/09/2025	084	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	84	33	0	0	117	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	115	41	0	0	156	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	13	0	0	0	13	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	17	12	0	0	29	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	91	35	0	0	126	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	100	40	0	0	140	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	17	5	0	0	22	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	30	16	0	0	46	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	33	8	0	0	41	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	81	37	0	0	118	Y
MECKLENBURG	09/09/2025	084	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	18	1	0	0	19	Y
MECKLENBURG	09/09/2025	084	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Juan Diego (J.D.) Mazuera Arias	DEM	1	67	34	0	0	101	Y
MECKLENBURG	09/09/2025	084	50	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Marjorie Molina	DEM	1	68	20	0	0	88	Y
MECKLENBURG	09/09/2025	085	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	32	13	0	0	45	Y
MECKLENBURG	09/09/2025	085	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	4	2	0	0	6	Y
MECKLENBURG	09/09/2025	085	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	15	3	0	0	18	Y
MECKLENBURG	09/09/2025	085	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	1	0	0	2	Y
MECKLENBURG	09/09/2025	085	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	76	75	0	0	151	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	101	68	0	0	169	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	13	12	0	0	25	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	26	17	0	0	43	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	62	56	0	0	118	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	63	59	0	0	122	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	48	27	0	0	75	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	44	29	0	0	73	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	18	12	0	0	30	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	74	53	0	0	127	Y
MECKLENBURG	09/09/2025	085	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	37	13	0	0	50	Y
MECKLENBURG	09/09/2025	085	63	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (REP)	Krista Bokhari	REP	1	37	10	0	0	47	Y
MECKLENBURG	09/09/2025	085	63	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (REP)	Sary Chakra	REP	1	17	7	0	0	24	Y
MECKLENBURG	09/09/2025	086	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	13	5	0	0	18	Y
MECKLENBURG	09/09/2025	086	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	2	0	0	0	2	Y
MECKLENBURG	09/09/2025	086	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/09/2025	086	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	0	1	0	0	1	Y
MECKLENBURG	09/09/2025	086	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	60	34	0	0	94	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	57	33	0	0	90	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	9	1	0	0	10	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	7	2	0	0	9	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	27	17	0	0	44	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	32	19	0	0	51	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	33	16	0	0	49	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	38	26	0	0	64	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	14	2	0	0	16	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	37	21	0	0	58	Y
MECKLENBURG	09/09/2025	086	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	20	4	0	0	24	Y
MECKLENBURG	09/09/2025	086	63	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (REP)	Krista Bokhari	REP	1	73	33	0	0	106	Y
MECKLENBURG	09/09/2025	086	63	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (REP)	Sary Chakra	REP	1	15	4	0	0	19	Y
MECKLENBURG	09/09/2025	087	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	19	4	0	0	23	Y
MECKLENBURG	09/09/2025	087	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	1	3	0	0	4	Y
MECKLENBURG	09/09/2025	087	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	8	2	0	0	10	Y
MECKLENBURG	09/09/2025	087	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	11	4	0	0	15	Y
MECKLENBURG	09/09/2025	087	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	52	30	0	0	82	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	65	35	0	0	100	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	16	4	0	0	20	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	19	6	0	0	25	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	45	19	0	0	64	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	50	29	0	0	79	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	31	13	0	0	44	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	26	21	0	0	47	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	23	7	0	0	30	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	60	24	0	0	84	Y
MECKLENBURG	09/09/2025	087	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	23	10	0	0	33	Y
MECKLENBURG	09/09/2025	088	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	25	2	0	0	27	Y
MECKLENBURG	09/09/2025	088	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/09/2025	088	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	10	7	0	0	17	Y
MECKLENBURG	09/09/2025	088	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/09/2025	088	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	58	17	0	0	75	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	79	22	0	0	101	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	3	2	0	0	5	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	20	4	0	0	24	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	41	13	0	0	54	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	48	22	0	0	70	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	52	8	0	0	60	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	50	6	0	0	56	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	16	6	0	0	22	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	56	21	0	0	77	Y
MECKLENBURG	09/09/2025	088	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	26	4	0	0	30	Y
MECKLENBURG	09/09/2025	089	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	38	5	0	0	43	Y
MECKLENBURG	09/09/2025	089	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	5	2	0	0	7	Y
MECKLENBURG	09/09/2025	089	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	36	23	0	0	59	Y
MECKLENBURG	09/09/2025	089	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	11	5	0	0	16	Y
MECKLENBURG	09/09/2025	089	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	169	74	0	0	243	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	199	90	0	0	289	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	16	4	0	0	20	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	35	19	0	0	54	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	172	81	0	0	253	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	162	88	0	0	250	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	59	6	0	0	65	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	82	22	0	0	104	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	82	25	0	0	107	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Victoria Watlington	DEM	4	127	72	0	0	199	Y
MECKLENBURG	09/09/2025	089	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Will Holley	DEM	4	52	12	0	0	64	Y
MECKLENBURG	09/09/2025	090	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Brendan K. Maginnis	DEM	1	6	3	0	0	9	Y
MECKLENBURG	09/09/2025	090	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Delter Kenny Guin III	DEM	1	1	0	0	0	1	Y
MECKLENBURG	09/09/2025	090	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Jaraun (Gemini) Boyd	DEM	1	0	2	0	0	2	Y
MECKLENBURG	09/09/2025	090	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	0	0	0	1	Y
MECKLENBURG	09/09/2025	090	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	32	26	0	0	58	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	33	23	0	0	56	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Emerson Stoldt	DEM	4	1	4	0	0	5	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	J. G. Lockhart	DEM	4	7	4	0	0	11	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell, Jr.	DEM	4	18	12	0	0	30	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	23	15	0	0	38	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Matt Britt	DEM	4	9	11	0	0	20	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Namrata (N.Y.) Yadav	DEM	4	22	12	0	0	34	Y
MECKLENBURG	09/09/2025	090	10	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Roderick Davis	DEM	4	7	5	0	0	12	Y
