precinct_id,registered_rep,voted_rep_2024,rep_turnout,registered_dem,voted_dem_2024,dem_turnout,registered_una,voted_una_2024,una_turnout,rep_minus_dem,rep_minus_una,dem_minus_una
JOHNSTON_PR32,1651,1334,0.8079951544518473,855,666,0.7789473684210526,1698,1140,0.6713780918727915,0.02904778603079472,0.13661706257905581,0.1075692765482611
JOHNSTON_PR33,2243,1846,0.8230049041462327,774,566,0.7312661498708011,1857,1209,0.6510500807754442,0.09173875427543166,0.1719548233707885,0.08021606909535683
JOHNSTON_PR34,2091,1624,0.7766618842659014,2384,1780,0.7466442953020134,3070,1874,0.6104234527687297,0.030017588963888064,0.16623843149717177,0.1362208425332837
JOHNSTON_PR35,2714,2248,0.8282977155490051,1257,897,0.7136038186157518,1868,1111,0.5947537473233405,0.11469389693325327,0.2335439682256646,0.11885007129241132
JOHNSTON_PR36,1574,1265,0.8036848792884371,676,478,0.7071005917159763,1196,749,0.6262541806020067,0.09658428757246085,0.17743069868643047,0.08084641111396962
JOHNSTON_PR37,2101,1672,0.7958115183246073,977,691,0.7072671443193449,1541,927,0.6015574302401038,0.08854437400526238,0.1942540880845035,0.10570971407924112
JOHNSTON_PR38,1295,1048,0.8092664092664092,367,241,0.6566757493188011,684,444,0.6491228070175439,0.15259065994760812,0.16014360224886537,0.007552942301257248
JONES_P01,240,198,0.825,203,150,0.7389162561576355,241,166,0.6887966804979253,0.0860837438423645,0.13620331950207465,0.05011957565971015
JONES_P02,219,179,0.817351598173516,74,62,0.8378378378378378,166,120,0.7228915662650602,-0.020486239664321837,0.09446003190845575,0.11494627157277759
JONES_P03,256,215,0.83984375,107,89,0.8317757009345794,242,158,0.6528925619834711,0.00806804906542058,0.18695118801652888,0.1788831389511083
JONES_P04,726,614,0.8457300275482094,568,456,0.8028169014084507,652,465,0.7131901840490797,0.04291312613975862,0.13253984349912962,0.089626717359371
JONES_P05,368,302,0.8206521739130435,568,463,0.8151408450704225,472,310,0.6567796610169492,0.005511328842620955,0.16387251289609428,0.15836118405347333
JONES_P06,216,164,0.7592592592592593,104,88,0.8461538461538461,245,173,0.7061224489795919,-0.08689458689458684,0.053136810279667435,0.14003139717425428
JONES_P07,393,310,0.7888040712468194,492,386,0.7845528455284553,452,263,0.581858407079646,0.0042512257183641156,0.20694566416717342,0.2026944384488093
LEE_A1,1267,973,0.7679558011049724,1877,1299,0.6920618007458711,2009,1144,0.569437531110005,0.07589400035910132,0.19851826999496747,0.12262426963586615
LEE_A2,1109,838,0.7556357078449053,2413,1684,0.6978864484044758,2188,1084,0.4954296160877514,0.05774925944042952,0.2602060917571539,0.2024568323167244
LEE_B1,907,758,0.8357221609702316,586,456,0.7781569965870307,931,701,0.7529538131041891,0.057565164383200806,0.08276834786604248,0.025203183482841673
LEE_B2,725,531,0.7324137931034482,840,607,0.7226190476190476,1180,698,0.5915254237288136,0.009794745484400624,0.14088836937463467,0.13109362389023405
LEE_C1,1766,1397,0.7910532276330691,1096,810,0.7390510948905109,1864,1092,0.5858369098712446,0.05200213274255816,0.20521631776182447,0.1532141850192663
LEE_C2,1819,1489,0.8185816382627817,957,745,0.7784743991640544,1575,1040,0.6603174603174603,0.040107239098727376,0.15826417794532144,0.11815693884659406
LEE_D1,1532,1269,0.8283289817232375,1079,876,0.8118628359592215,1777,1301,0.7321328081035453,0.01646614576401606,0.09619617361969224,0.07973002785567618
LEE_D2,1400,1179,0.8421428571428572,1088,919,0.8446691176470589,1669,1253,0.7507489514679448,-0.002526260504201683,0.09139390567491235,0.09392016617911403
LEE_E1,1095,908,0.8292237442922374,636,504,0.7924528301886793,1082,771,0.7125693160813309,0.03677091410355815,0.11665442821090655,0.0798835141073484
LEE_E2,1357,1017,0.7494473102431835,1369,953,0.6961285609934259,2001,1190,0.5947026486756621,0.05331874924975755,0.1547446615675213,0.10142591231776377
LENOIR_C,784,657,0.8380102040816326,794,596,0.7506297229219143,679,399,0.5876288659793815,0.0873804811597183,0.25038133810225116,0.16300085694253286
LENOIR_FC,1472,1230,0.8355978260869565,1101,850,0.7720254314259763,1448,970,0.669889502762431,0.06357239466098019,0.16570832332452556,0.10213592866354537
LENOIR_I,681,577,0.8472834067547724,481,373,0.7754677754677755,641,415,0.6474258970358814,0.07181563128699697,0.19985750971889105,0.12804187843189407
LENOIR_K1,43,11,0.2558139534883721,504,264,0.5238095238095238,327,62,0.18960244648318042,-0.26799557032115173,0.06621150700519168,0.3342070773263434
LENOIR_K2,48,17,0.3541666666666667,624,398,0.6378205128205128,312,84,0.2692307692307692,-0.2836538461538461,0.08493589743589747,0.36858974358974356
LENOIR_K3,129,90,0.6976744186046512,748,514,0.6871657754010695,471,178,0.37791932059447986,0.010508643203581691,0.3197550980101713,0.30924645480658963
LENOIR_K4,550,459,0.8345454545454546,1078,856,0.7940630797773655,914,599,0.6553610503282276,0.040482374768089135,0.17918440421722703,0.1387020294491379
LENOIR_K5,155,112,0.7225806451612903,853,621,0.7280187573270809,481,238,0.49480249480249483,-0.005438112165790598,0.22777815035879545,0.23321626252458605
LENOIR_K6,190,133,0.7,1217,863,0.7091207888249794,666,242,0.3633633633633634,-0.009120788824979464,0.33663663663663657,0.34575742546161603
LENOIR_K7,191,139,0.7277486910994765,1026,758,0.7387914230019493,504,231,0.4583333333333333,-0.011042731902472847,0.26941535776614317,0.280458089668616
LENOIR_K8,30,16,0.5333333333333333,658,492,0.7477203647416414,266,73,0.2744360902255639,-0.21438703140830806,0.2588972431077694,0.47328427451607746
LENOIR_K9,277,228,0.8231046931407943,1161,912,0.7855297157622739,576,337,0.5850694444444444,0.037574977378520336,0.23803524869634984,0.2004602713178295
LENOIR_MH,1119,933,0.8337801608579088,1473,1135,0.7705363204344874,1023,644,0.6295210166177908,0.06324384042342146,0.20425914424011804,0.14101530381669658
LENOIR_N,1194,953,0.7981574539363484,838,644,0.7684964200477327,1062,643,0.6054613935969868,0.02966103388861574,0.1926960603393616,0.16303502645074586
LENOIR_PH1,310,261,0.8419354838709677,121,95,0.7851239669421488,213,137,0.6431924882629108,0.05681151692881892,0.19874299560805697,0.14193147867923805
LENOIR_PH2,557,468,0.8402154398563735,192,141,0.734375,402,268,0.6666666666666666,0.10584043985637348,0.17354877318970685,0.06770833333333337
LENOIR_SH,324,264,0.8148148148148148,129,101,0.7829457364341085,261,180,0.6896551724137931,0.031869078380706295,0.12515964240102162,0.09329056402031533
LENOIR_SW,461,381,0.8264642082429501,184,153,0.8315217391304348,365,248,0.6794520547945205,-0.005057530887484729,0.14701215344842955,0.15206968433591428
LENOIR_T1,640,533,0.8328125,261,203,0.7777777777777778,437,283,0.6475972540045767,0.055034722222222165,0.18521524599542327,0.1301805237732011
LENOIR_T2,505,426,0.8435643564356435,145,109,0.7517241379310344,343,233,0.6793002915451894,0.0918402185046091,0.1642640648904541,0.07242384638584498
LENOIR_V,541,428,0.7911275415896488,853,691,0.8100820633059789,686,382,0.5568513119533528,-0.018954521716330053,0.23427622963629602,0.25323075135262607
LENOIR_W,514,437,0.8501945525291829,185,156,0.8432432432432433,376,286,0.7606382978723404,0.006951309285939566,0.08955625465684247,0.0826049453709029
LINCOLN_AS25,1269,1049,0.8266351457840819,441,349,0.7913832199546486,799,581,0.7271589486858573,0.03525192582943337,0.09947619709822464,0.06422427126879127
LINCOLN_BC13,703,496,0.705547652916074,425,269,0.6329411764705882,758,421,0.5554089709762533,0.07260647644548579,0.15013868193982072,0.07753220549433493
LINCOLN_BS26,1140,931,0.8166666666666667,471,373,0.7919320594479831,759,544,0.7167325428194994,0.02473460721868359,0.09993412384716727,0.07519951662848368
LINCOLN_CF19,963,791,0.8213914849428868,235,185,0.7872340425531915,798,576,0.7218045112781954,0.034157442389695314,0.09958697366469138,0.06542953127499607
LINCOLN_DN29,1863,1507,0.8089103596349974,410,299,0.7292682926829268,1371,991,0.7228300510576222,0.07964206695207054,0.08608030857737514,0.006438241625304597
LINCOLN_DV08,1663,1422,0.8550811785929044,393,321,0.816793893129771,999,748,0.7487487487487487,0.038287285463133425,0.1063324298441557,0.06804514438102227
LINCOLN_DW28,1690,1390,0.8224852071005917,481,395,0.8212058212058212,1227,886,0.7220863895680522,0.0012793858947705017,0.10039881753253954,0.09911943163776904
LINCOLN_HC33,2013,1640,0.8147044212617983,561,436,0.7771836007130125,1282,922,0.719188767550702,0.037520820548785805,0.09551565371109627,0.057994833162310466
LINCOLN_IS20,953,806,0.8457502623294858,206,167,0.8106796116504854,623,468,0.7512038523274478,0.03507065067900039,0.094546410002038,0.059475759323037614
LINCOLN_IS23,1438,1191,0.8282336578581363,461,357,0.7744034707158352,933,691,0.7406216505894962,0.053830187142301145,0.08761200726864005,0.0337818201263389
LINCOLN_LB34,1425,1157,0.8119298245614035,475,354,0.7452631578947368,943,678,0.71898197242842,0.06666666666666665,0.09294785213298351,0.02628118546631686
LINCOLN_LI14,707,582,0.8231966053748232,298,223,0.7483221476510067,512,379,0.740234375,0.07487445772381651,0.0829622303748232,0.008087772651006686
LINCOLN_LN11,597,467,0.7822445561139029,447,348,0.7785234899328859,577,422,0.7313691507798961,0.0037210661810169743,0.05087540533400681,0.04715433915298983
LINCOLN_LS12,627,471,0.7511961722488039,494,354,0.7165991902834008,652,418,0.6411042944785276,0.03459698196540306,0.11009187777027629,0.07549489580487323
LINCOLN_LW18,950,774,0.8147368421052632,396,305,0.7702020202020202,656,476,0.725609756097561,0.04453482190324298,0.08912708600770225,0.04459226410445927
LINCOLN_LW31,2356,1945,0.8255517826825127,916,757,0.8264192139737991,2129,1615,0.7585720995772663,-0.0008674312912864135,0.06697968310524638,0.06784711439653279
LINCOLN_NB35,2270,1916,0.8440528634361234,464,375,0.8081896551724138,1246,920,0.7383627608346709,0.03586320826370959,0.1056901026014525,0.06982689433774292
LINCOLN_OB21,1392,1181,0.8484195402298851,259,199,0.7683397683397684,801,596,0.7440699126092385,0.08007977189011672,0.10434962762064659,0.024269855730529866
LINCOLN_PC22,1559,1263,0.8101347017318794,364,287,0.7884615384615384,1020,720,0.7058823529411765,0.021673163270340967,0.10425234879070289,0.08257918552036192
LINCOLN_SL24,931,763,0.8195488721804511,321,250,0.778816199376947,594,411,0.6919191919191919,0.04073267280350412,0.1276296802612592,0.08689700745775508
LINCOLN_ST36,1792,1433,0.7996651785714286,697,475,0.6814921090387375,1319,877,0.6648976497346475,0.11817306953269113,0.13476752883678111,0.01659445930408998
LINCOLN_TA37,2401,1962,0.8171595168679717,796,622,0.7814070351758794,2062,1570,0.7613967022308439,0.03575248169209233,0.055762814637127844,0.020010332945035514
LINCOLN_WP32,3287,2671,0.8125950714937633,1050,814,0.7752380952380953,2892,2114,0.7309820193637621,0.03735697625566803,0.08161305213000125,0.04425607587433322
MACON_01,1014,793,0.782051282051282,501,378,0.7544910179640718,1054,741,0.7030360531309298,0.02756026408721024,0.07901522892035229,0.05145496483314205
MACON_02,551,394,0.7150635208711433,240,181,0.7541666666666667,606,353,0.5825082508250825,-0.03910314579552332,0.13255527004606082,0.17165841584158414
MACON_03,1175,894,0.7608510638297873,442,318,0.7194570135746606,1180,770,0.652542372881356,0.04139405025512666,0.10830869094843132,0.06691464069330466
MACON_04,717,529,0.7377963737796374,214,173,0.8084112149532711,736,511,0.6942934782608695,-0.0706148411736337,0.04350289551876785,0.11411773669240155
MACON_05,1274,979,0.7684458398744113,438,331,0.7557077625570776,1236,855,0.691747572815534,0.012738077317333674,0.07669826705887728,0.0639601897415436
MACON_06,1066,848,0.7954971857410882,325,239,0.7353846153846154,1047,743,0.7096466093600764,0.06011257035647277,0.08585057638101179,0.025738006024539017
MACON_07,1068,838,0.7846441947565543,346,259,0.7485549132947977,927,617,0.6655879180151025,0.036089281461756606,0.1190562767414518,0.0829669952796952
MACON_08,252,201,0.7976190476190477,68,56,0.8235294117647058,193,132,0.6839378238341969,-0.02591036414565817,0.1136812237848508,0.13959158793050896
MACON_09,1078,752,0.6975881261595547,503,352,0.6998011928429424,1149,792,0.6892950391644909,-0.002213066683387721,0.008293086995063814,0.010506153678451535
MACON_10,210,160,0.7619047619047619,107,72,0.6728971962616822,215,150,0.6976744186046512,0.08900756564307966,0.06423034330011068,-0.024777222342968974
MACON_11,1483,1144,0.7714093054619016,473,341,0.7209302325581395,1329,917,0.6899924755455229,0.05047907290376208,0.08141682991637866,0.030937757012616585
MACON_12,1013,781,0.7709772951628825,359,281,0.7827298050139275,901,621,0.6892341842397336,-0.011752509851045034,0.0817431109231489,0.09349562077419393
MACON_13,379,295,0.7783641160949868,65,48,0.7384615384615385,227,178,0.7841409691629956,0.03990257763344829,-0.0057768530680087915,-0.04567943070145708
MACON_14,409,339,0.8288508557457213,77,62,0.8051948051948052,323,245,0.7585139318885449,0.02365605055091602,0.07033692385717638,0.04668087330626036
MACON_15,1039,845,0.8132820019249278,320,252,0.7875,994,675,0.6790744466800804,0.025782001924927855,0.1342075552448474,0.10842555331991954
MADISON_BEECH,952,767,0.805672268907563,664,559,0.8418674698795181,1242,957,0.7705314009661836,-0.036195200971955055,0.035140867941379494,0.07133606891333455
MADISON_EBBS C,390,309,0.7923076923076923,262,206,0.7862595419847328,464,340,0.7327586206896551,0.006048150322959467,0.05954907161803713,0.053500921295077664
MADISON_GRAPEV,353,288,0.8158640226628895,294,231,0.7857142857142857,547,390,0.7129798903107861,0.03014973694860379,0.10288413235210336,0.07273439540349957
MADISON_HOT SP,212,150,0.7075471698113207,267,217,0.8127340823970037,419,276,0.6587112171837709,-0.10518691258568302,0.048835952627549806,0.15402286521323283
MADISON_LAUREL,286,220,0.7692307692307693,245,187,0.763265306122449,442,305,0.6900452488687783,0.005965463108320246,0.079185520361991,0.07322005725367076
MADISON_MARS H,1252,994,0.7939297124600639,997,810,0.8124373119358074,1872,1333,0.7120726495726496,-0.01850759947574343,0.08185706288741434,0.10036466236315778
MADISON_NORTH,594,467,0.7861952861952862,671,537,0.8002980625931445,1151,844,0.733275412684622,-0.014102776397858285,0.052919873510664184,0.06702264990852247
MADISON_REVERE,60,38,0.6333333333333333,106,82,0.7735849056603774,124,89,0.717741935483871,-0.1402515723270441,-0.08440860215053769,0.05584297017650641
MADISON_SANDY,175,140,0.8,121,96,0.7933884297520661,239,174,0.7280334728033473,0.006611570247933907,0.07196652719665275,0.06535495694871885
MADISON_SOUTH,267,212,0.7940074906367042,297,243,0.8181818181818182,517,365,0.7059961315280464,-0.02417432754511406,0.08801135910865776,0.11218568665377182
MADISON_SPRING,207,140,0.6763285024154589,231,189,0.8181818181818182,322,246,0.7639751552795031,-0.1418533157663593,-0.08764665286404416,0.05420666290231513
MADISON_WALNUT,388,323,0.8324742268041238,355,277,0.780281690140845,582,456,0.7835051546391752,0.05219253666327872,0.0489690721649485,-0.0032234644983302196
MARTIN_BG,531,430,0.8097928436911488,362,295,0.8149171270718232,704,539,0.765625,-0.005124283380674388,0.04416784369114879,0.04929212707182318
MARTIN_CR,273,213,0.7802197802197802,403,316,0.7841191066997518,373,238,0.6380697050938338,-0.0038993264799715988,0.14215007512594646,0.14604940160591806
MARTIN_GRF,431,375,0.8700696055684455,368,314,0.8532608695652174,514,409,0.7957198443579766,0.016808736003228075,0.07434976121046888,0.057541025207240803
MARTIN_GSN,198,155,0.7828282828282829,505,382,0.7564356435643564,290,182,0.6275862068965518,0.026392639263926432,0.15524207593173112,0.12884943666780468
MARTIN_HMT,225,179,0.7955555555555556,507,401,0.7909270216962525,312,174,0.5576923076923077,0.004628533859303063,0.23786324786324786,0.2332347140039448
MARTIN_JMV,623,515,0.826645264847512,724,586,0.8093922651933702,779,543,0.6970474967907574,0.017252999654141843,0.1295977680567546,0.11234476840261276
MARTIN_RBV,399,297,0.7443609022556391,1148,877,0.7639372822299652,697,360,0.5164992826398852,-0.01957637997432604,0.2278616196157539,0.24743799959007995
MARTIN_WM1,544,416,0.7647058823529411,1385,1001,0.7227436823104693,1133,631,0.5569285083848191,0.041962200042471864,0.20777737396812201,0.16581517392565015
MARTIN_WM2,461,329,0.7136659436008677,1430,1069,0.7475524475524475,1024,538,0.525390625,-0.03388650395157988,0.18827531860086766,0.22216182255244754
MCDOWELL_CCREEK,907,738,0.8136714443219405,272,222,0.8161764705882353,884,633,0.7160633484162896,-0.0025050262662947853,0.0976080959056509,0.10011312217194568
MCDOWELL_DYSART,1274,1002,0.7864992150706437,343,254,0.7405247813411079,1035,724,0.6995169082125604,0.0459744337295358,0.08698230685808328,0.04100787312854748
MCDOWELL_FORT 1,560,436,0.7785714285714286,218,164,0.7522935779816514,496,358,0.7217741935483871,0.026277850589777163,0.05679723502304146,0.030519384433264296
MCDOWELL_FORT 2,770,614,0.7974025974025974,358,270,0.7541899441340782,781,522,0.6683738796414853,0.0432126532685192,0.12902871776111213,0.08581606449259294
MCDOWELL_GLENWD,929,754,0.8116254036598493,263,204,0.7756653992395437,757,565,0.7463672391017173,0.03596000442030556,0.06525816455813194,0.02929816013782638
MCDOWELL_HIGGIN,829,655,0.7901085645355851,227,171,0.7533039647577092,589,416,0.7062818336162988,0.03680459977787587,0.08382673091928627,0.047022131141410406
MCDOWELL_M.COVE,888,706,0.795045045045045,192,148,0.7708333333333334,662,446,0.6737160120845922,0.02421171171171166,0.12132903296045283,0.09711732124874117
MCDOWELL_MAR 1,1300,1037,0.7976923076923077,513,406,0.7914230019493177,1187,815,0.6866048862679023,0.006269305742990006,0.11108742142440542,0.10481811568141541
MCDOWELL_MAR 2,437,326,0.7459954233409611,411,329,0.8004866180048662,552,343,0.6213768115942029,-0.05449119466390506,0.12461861174675826,0.17910980641066332
MCDOWELL_MAR 3,430,336,0.7813953488372093,159,110,0.6918238993710691,397,257,0.6473551637279596,0.08957144946614015,0.13404018510924964,0.04446873564310949
MCDOWELL_MAR 4,451,325,0.720620842572062,218,141,0.6467889908256881,532,326,0.6127819548872181,0.07383185174637397,0.10783888768484395,0.03400703593846999
MCDOWELL_MAR 5,444,356,0.8018018018018018,175,115,0.6571428571428571,480,316,0.6583333333333333,0.1446589446589447,0.1434684684684685,-0.0011904761904761862
MCDOWELL_N.COVE,448,364,0.8125,108,82,0.7592592592592593,321,239,0.7445482866043613,0.0532407407407407,0.06795171339563866,0.014710972654897958
MCDOWELL_NEBO,1263,1043,0.8258115597783057,413,335,0.8111380145278451,1029,697,0.6773566569484937,0.014673545250460607,0.148454902829812,0.1337813575793514
MCDOWELL_PLEASA,1050,859,0.8180952380952381,310,257,0.8290322580645161,747,544,0.7282463186077643,-0.010937019969277983,0.08984891948747376,0.10078593945675174
MCDOWELL_T.COVE,363,286,0.7878787878787878,81,61,0.7530864197530864,271,197,0.7269372693726938,0.03479236812570141,0.06094151850609408,0.02614915038039267
MCDOWELL_WEST M,1620,1277,0.7882716049382716,581,421,0.7246127366609294,1391,934,0.6714593817397556,0.06365886827734224,0.11681222319851603,0.05315335492117379
MECKLENBURG_001,495,393,0.793939393939394,471,368,0.7813163481953291,775,602,0.7767741935483871,0.01262304574406481,0.017165200391006885,0.004542154646942076
MECKLENBURG_002,605,418,0.6909090909090909,1357,1044,0.7693441414885778,1603,1089,0.6793512164691204,-0.07843505057948685,0.011557874439970472,0.08999292501945733
MECKLENBURG_003,135,72,0.5333333333333333,1240,811,0.6540322580645161,960,388,0.4041666666666667,-0.12069892473118282,0.12916666666666665,0.24986559139784947
MECKLENBURG_004,269,195,0.724907063197026,1142,802,0.702276707530648,958,509,0.5313152400835073,0.022630355666378055,0.19359182311351875,0.1709614674471407
MECKLENBURG_005,156,106,0.6794871794871795,835,527,0.6311377245508982,692,340,0.4913294797687861,0.04834945493628129,0.1881576997183934,0.13980824478211212
MECKLENBURG_006,187,114,0.6096256684491979,1133,676,0.5966460723742277,1027,444,0.4323271665043817,0.012979596074970123,0.17729850194481617,0.16431890586984604
MECKLENBURG_007,358,282,0.7877094972067039,807,607,0.7521685254027262,982,697,0.709775967413442,0.03554097180397775,0.07793352979326196,0.04239255798928421
MECKLENBURG_008,855,703,0.8222222222222222,531,411,0.7740112994350282,1206,882,0.7313432835820896,0.048210922787193966,0.09087893864013263,0.04266801585293867
MECKLENBURG_009,1140,757,0.6640350877192982,1982,1365,0.6886982845610494,2635,1674,0.6352941176470588,-0.024663196841751223,0.028740970072239413,0.053404166913990636
MECKLENBURG_010,625,483,0.7728,923,727,0.7876489707475623,1384,1068,0.7716763005780347,-0.014848970747562307,0.0011236994219653296,0.015972670169527636
MECKLENBURG_011,1713,1021,0.5960303561004087,3925,2551,0.6499363057324841,5360,2807,0.5236940298507463,-0.0539059496320754,0.07233632624966235,0.12624227588173775
MECKLENBURG_012,295,203,0.688135593220339,1667,1089,0.6532693461307738,1829,885,0.4838709677419355,0.034866247089565205,0.20426462547840352,0.1693983783888383
MECKLENBURG_013,752,431,0.5731382978723404,2564,1630,0.6357254290171607,2811,1330,0.47314123087869087,-0.06258713114482028,0.09999706699364952,0.1625841981384698
MECKLENBURG_014,570,384,0.6736842105263158,2402,1703,0.708992506244796,2297,1452,0.632128863735307,-0.035308295718480265,0.04155534679100881,0.07686364250948907
MECKLENBURG_015,642,446,0.6947040498442367,1803,1354,0.7509706045479756,2231,1610,0.7216494845360825,-0.05626655470373887,-0.026945434691845738,0.02932112001189313
MECKLENBURG_016,85,43,0.5058823529411764,2195,1619,0.7375854214123007,802,331,0.41271820448877805,-0.2317030684711242,0.0931641484523984,0.3248672169235226
MECKLENBURG_017,173,80,0.4624277456647399,1180,708,0.6,1051,386,0.36726926736441484,-0.1375722543352601,0.09515847830032503,0.23273073263558514
MECKLENBURG_018,611,513,0.839607201309329,356,299,0.8398876404494382,851,686,0.8061104582843713,-0.0002804391401092232,0.03349674302495764,0.033777182165066866
MECKLENBURG_019,595,482,0.8100840336134454,462,405,0.8766233766233766,861,690,0.8013937282229965,-0.06653934300993125,0.008690305390448905,0.07522964840038016
MECKLENBURG_020,562,474,0.8434163701067615,726,602,0.8292011019283747,1298,986,0.7596302003081664,0.014215268178386808,0.0837861697985951,0.06957090162020829
MECKLENBURG_021,554,429,0.7743682310469314,906,661,0.7295805739514348,1257,870,0.6921241050119332,0.04478765709549659,0.0822441260349982,0.03745646893950161
MECKLENBURG_022,2736,1566,0.5723684210526315,3740,2228,0.5957219251336898,5367,2795,0.5207751071362027,-0.023353504081058296,0.05159331391642885,0.07494681799748715
MECKLENBURG_023,406,291,0.7167487684729064,1555,1015,0.6527331189710611,1448,731,0.5048342541436464,0.06401564950184524,0.21191451432926,0.14789886482741477
MECKLENBURG_024,347,216,0.622478386167147,1626,1038,0.6383763837638377,1442,702,0.4868238557558946,-0.01589799759669064,0.13565453041125242,0.15155252800794305
MECKLENBURG_025,87,29,0.3333333333333333,1558,1015,0.6514762516046213,841,257,0.3055885850178359,-0.318142918271288,0.02774474831549739,0.3458876665867854
MECKLENBURG_026,255,172,0.6745098039215687,2317,1718,0.7414760466119983,1419,678,0.47780126849894294,-0.06696624269042961,0.19670853542262573,0.26367477811305534
MECKLENBURG_027,250,137,0.548,1777,1121,0.63083849184018,1365,572,0.41904761904761906,-0.08283849184018,0.12895238095238098,0.21179087279256098
MECKLENBURG_028,201,134,0.6666666666666666,1191,818,0.6868178001679262,1038,582,0.5606936416184971,-0.02015113350125952,0.10597302504816952,0.12612415854942904
MECKLENBURG_029,220,159,0.7227272727272728,958,717,0.7484342379958246,1036,671,0.6476833976833977,-0.025706965268551873,0.07504387504387511,0.10075084031242698
MECKLENBURG_030,593,390,0.657672849915683,2731,2028,0.7425851336506774,2691,1807,0.6714975845410628,-0.08491228373499438,-0.013824734625379809,0.07108754910961457
MECKLENBURG_031,178,112,0.6292134831460674,1666,1117,0.67046818727491,1006,408,0.40556660039761433,-0.04125470412884258,0.22364688274845307,0.26490158687729565
MECKLENBURG_032,821,684,0.833130328867235,407,341,0.8378378378378378,994,808,0.8128772635814889,-0.004707508970602792,0.020253065285746108,0.0249605742563489
MECKLENBURG_033,302,197,0.652317880794702,976,651,0.6670081967213115,986,533,0.5405679513184585,-0.01469031592660952,0.11174992947624351,0.12644024540285304
MECKLENBURG_034,500,364,0.728,1303,924,0.7091327705295472,1508,946,0.6273209549071618,0.01886722947045283,0.1006790450928382,0.08181181562238538
MECKLENBURG_035,544,440,0.8088235294117647,670,506,0.755223880597015,1142,852,0.7460595446584939,0.05359964881474977,0.06276398475327083,0.009164335938521062
MECKLENBURG_036,789,657,0.8326996197718631,780,621,0.7961538461538461,1203,901,0.7489609310058188,0.03654577361801703,0.08373868876604429,0.04719291514802726
MECKLENBURG_037,673,521,0.774145616641902,707,554,0.7835926449787836,1083,795,0.7340720221606648,-0.009447028336881602,0.04007359448123715,0.049520622818118754
MECKLENBURG_038,467,295,0.6316916488222698,899,546,0.60734149054505,1164,692,0.5945017182130584,0.024350158277219758,0.037189930609211386,0.012839772331991628
MECKLENBURG_039,188,99,0.526595744680851,1950,1265,0.6487179487179487,1286,378,0.2939346811819596,-0.12212220403709773,0.23266106349889143,0.35478326753598916
MECKLENBURG_040,181,101,0.5580110497237569,1585,979,0.6176656151419558,1167,380,0.32562125107112255,-0.05965456541819891,0.23238979865263437,0.2920443640708333
MECKLENBURG_041,205,116,0.5658536585365853,1649,1093,0.6628259551243177,1014,380,0.3747534516765286,-0.09697229658773243,0.1911002068600567,0.2880725034477891
MECKLENBURG_042,100,41,0.41,1855,1318,0.7105121293800539,947,344,0.3632523759239704,-0.30051212938005395,0.04674762407602956,0.3472597534560835
MECKLENBURG_043,254,161,0.6338582677165354,1732,1195,0.6899538106235565,1214,556,0.45799011532125206,-0.05609554290702112,0.17586815239528336,0.23196369530230448
MECKLENBURG_044,316,249,0.7879746835443038,783,642,0.8199233716475096,911,679,0.7453347969264544,-0.031948688103205836,0.04263988661784934,0.07458857472105518
MECKLENBURG_045,285,216,0.7578947368421053,918,664,0.7233115468409586,885,531,0.6,0.034583190001146735,0.1578947368421053,0.12331154684095857
MECKLENBURG_046,354,255,0.7203389830508474,1256,843,0.6711783439490446,1443,869,0.6022176022176022,0.049160639101802794,0.1181213808332452,0.0689607417314424
MECKLENBURG_047,871,706,0.8105625717566016,919,700,0.7616974972796517,1421,1060,0.7459535538353272,0.04886507447694988,0.06460901792127438,0.015743943444324504
MECKLENBURG_048,781,668,0.8553137003841229,409,334,0.8166259168704156,1016,792,0.7795275590551181,0.038687783513707275,0.07578614132900485,0.03709835781529758
MECKLENBURG_049,877,670,0.7639680729760547,1033,775,0.750242013552759,1695,1193,0.703834808259587,0.013726059423295744,0.06013326471646774,0.046407205293171994
MECKLENBURG_050,426,335,0.7863849765258216,685,496,0.724087591240876,997,652,0.6539618856569709,0.06229738528494566,0.13242309086885073,0.07012570558390507
MECKLENBURG_051,754,572,0.7586206896551724,1010,759,0.7514851485148515,1416,1009,0.7125706214689266,0.007135541140320889,0.046050068186245796,0.03891452704592491
MECKLENBURG_052,598,397,0.6638795986622074,2108,1436,0.681214421252372,1695,864,0.5097345132743363,-0.01733482259016461,0.15414508538787108,0.1714799079780357
MECKLENBURG_053,247,123,0.4979757085020243,2450,1526,0.6228571428571429,1784,552,0.3094170403587444,-0.12488143435511861,0.18855866814327987,0.3134401024983985
MECKLENBURG_054,221,134,0.6063348416289592,2061,1437,0.6972343522561864,1313,567,0.43183549124143183,-0.09089951062722712,0.1744993503875274,0.2653988610147545
MECKLENBURG_055,64,37,0.578125,1137,776,0.6824978012313104,611,209,0.34206219312602293,-0.10437280123131043,0.23606280687397707,0.3404356081052875
MECKLENBURG_056,115,44,0.3826086956521739,1247,804,0.644747393744988,923,266,0.28819068255687974,-0.2621386980928141,0.09441801309529418,0.3565567111881083
MECKLENBURG_057,777,630,0.8108108108108109,807,662,0.8203221809169765,1201,940,0.7826810990840966,-0.00951137010616565,0.0281297117267143,0.03764108183287995
