precinct_id,registered_total,registered_youth,voted_total_2024,voted_youth_2024,turnout_total,turnout_youth,turnout_gap,youth_share,youth_potential,nonvoting_youth
MECKLENBURG_016,3095,274,2000,105,0.6462035541195477,0.38321167883211676,0.2629918752874309,0.08852988691437803,0.6167883211678832,169
MECKLENBURG_017,2422,288,1181,60,0.4876135425268373,0.20833333333333334,0.27928020919350394,0.11890999174236168,0.7916666666666666,228
MECKLENBURG_018,1829,193,1508,99,0.8244942591580099,0.5129533678756477,0.3115408912823622,0.10552214324767632,0.48704663212435234,94
MECKLENBURG_019,1926,208,1584,99,0.822429906542056,0.47596153846153844,0.3464683680805176,0.10799584631360332,0.5240384615384616,109
MECKLENBURG_020,2602,287,2073,130,0.796694850115296,0.4529616724738676,0.34373317764142836,0.11029976940814758,0.5470383275261324,157
MECKLENBURG_021,2734,107,1969,39,0.7201901975128018,0.3644859813084112,0.3557042162043906,0.03913679590343819,0.6355140186915887,68
MECKLENBURG_022,11965,1044,6656,328,0.5562891767655662,0.31417624521072796,0.24211293155483826,0.08725449226911826,0.685823754789272,716
MECKLENBURG_023,3431,252,2052,70,0.5980763625765083,0.2777777777777778,0.3202985847987305,0.07344797435150102,0.7222222222222222,182
MECKLENBURG_024,3439,259,1970,68,0.5728409421343413,0.2625482625482625,0.3102926795860788,0.07531259086943878,0.7374517374517374,191
MECKLENBURG_025,2500,248,1306,57,0.5224,0.22983870967741934,0.2925612903225806,0.0992,0.7701612903225806,191
MECKLENBURG_026,4012,430,2580,155,0.6430707876370887,0.36046511627906974,0.28260567135801895,0.10717846460618145,0.6395348837209303,275
MECKLENBURG_027,3418,339,1838,116,0.5377413692217671,0.3421828908554572,0.19555847836630985,0.09918080748976009,0.6578171091445427,223
MECKLENBURG_028,2448,139,1543,40,0.6303104575163399,0.28776978417266186,0.342540673343678,0.056781045751633986,0.7122302158273381,99
MECKLENBURG_029,2239,137,1564,67,0.6985261277355963,0.48905109489051096,0.20947503284508534,0.0611880303707012,0.5109489051094891,70
MECKLENBURG_030,6088,281,4272,134,0.7017082785808147,0.47686832740213525,0.2248399511786795,0.046156373193166886,0.5231316725978647,147
MECKLENBURG_031,2868,256,1647,84,0.5742677824267782,0.328125,0.24614278242677823,0.08926080892608089,0.671875,172
MECKLENBURG_032,2233,280,1841,152,0.8244514106583072,0.5428571428571428,0.28159426780116437,0.12539184952978055,0.45714285714285713,128
MECKLENBURG_033,2280,163,1390,50,0.6096491228070176,0.3067484662576687,0.30290065654934883,0.07149122807017544,0.6932515337423313,113
MECKLENBURG_034,3336,196,2247,61,0.6735611510791367,0.3112244897959184,0.36233666128321834,0.05875299760191847,0.6887755102040817,135
MECKLENBURG_035,2362,220,1801,101,0.7624894157493649,0.4590909090909091,0.3033985066584558,0.09314140558848434,0.5409090909090909,119
MECKLENBURG_036,2791,220,2193,97,0.7857398781798638,0.4409090909090909,0.3448307872707729,0.07882479398065209,0.5590909090909091,123
MECKLENBURG_037,2478,84,1880,33,0.7586763518966909,0.39285714285714285,0.36581920903954807,0.03389830508474576,0.6071428571428571,51
MECKLENBURG_038,2563,124,1548,40,0.6039797112758486,0.3225806451612903,0.2813990661145583,0.048380803745610615,0.6774193548387096,84
MECKLENBURG_039,3438,423,1750,102,0.5090168702734148,0.24113475177304963,0.26788211850036514,0.12303664921465969,0.7588652482269503,321
MECKLENBURG_040,2954,320,1469,87,0.497291807718348,0.271875,0.22541680771834804,0.1083276912660799,0.728125,233
MECKLENBURG_041,2879,341,1592,77,0.5529697811740187,0.22580645161290322,0.3271633295611155,0.11844390413337964,0.7741935483870968,264
MECKLENBURG_042,2914,339,1708,105,0.5861358956760466,0.30973451327433627,0.27640138240171036,0.11633493479752917,0.6902654867256637,234
MECKLENBURG_043,3221,358,1920,94,0.5960881713753493,0.26256983240223464,0.33351833897311467,0.111145606954362,0.7374301675977654,264
MECKLENBURG_044,2032,78,1584,40,0.7795275590551181,0.5128205128205128,0.2667070462346053,0.038385826771653545,0.48717948717948717,38
MECKLENBURG_045,2106,201,1423,72,0.6756885090218424,0.3582089552238806,0.31747955379796183,0.09544159544159544,0.6417910447761194,129
MECKLENBURG_046,3087,195,1982,56,0.6420472951085195,0.28717948717948716,0.3548678079290324,0.06316812439261418,0.7128205128205128,139
MECKLENBURG_047,3235,362,2479,180,0.766306027820711,0.4972375690607735,0.2690684587599375,0.11190108191653787,0.5027624309392266,182
MECKLENBURG_048,2215,352,1800,172,0.8126410835214447,0.48863636363636365,0.32400471988508106,0.15891647855530475,0.5113636363636364,180
MECKLENBURG_049,3638,264,2661,123,0.7314458493677845,0.4659090909090909,0.26553675845869357,0.0725673446948873,0.5340909090909091,141
MECKLENBURG_050,2122,104,1491,34,0.7026390197926484,0.3269230769230769,0.3757159428695715,0.049010367577756835,0.6730769230769231,70
MECKLENBURG_051,3202,170,2354,73,0.7351655215490318,0.4294117647058823,0.3057537568431495,0.05309181761399125,0.5705882352941176,97
MECKLENBURG_052,4436,299,2719,91,0.6129395852119026,0.30434782608695654,0.3085917591249461,0.06740306582506762,0.6956521739130435,208
MECKLENBURG_053,4504,549,2207,139,0.4900088809946714,0.25318761384335153,0.23682126715131985,0.12189165186500889,0.7468123861566485,410
MECKLENBURG_054,3610,246,2143,77,0.5936288088642659,0.3130081300813008,0.28062067878296515,0.06814404432132964,0.6869918699186992,169
MECKLENBURG_055,1830,194,1030,45,0.5628415300546448,0.23195876288659795,0.3308827671680468,0.10601092896174863,0.7680412371134021,149
MECKLENBURG_056,2295,224,1117,61,0.48671023965141613,0.27232142857142855,0.21438881107998758,0.09760348583877995,0.7276785714285714,163
MECKLENBURG_057,2808,116,2248,58,0.8005698005698005,0.5,0.30056980056980054,0.04131054131054131,0.5,58
MECKLENBURG_058,2524,133,1909,56,0.756339144215531,0.42105263157894735,0.3352865126365836,0.052694136291600635,0.5789473684210527,77
MECKLENBURG_059,1400,74,1075,30,0.7678571428571429,0.40540540540540543,0.3624517374517375,0.05285714285714286,0.5945945945945946,44
MECKLENBURG_060,2117,185,1332,66,0.6291922531884743,0.3567567567567568,0.2724354964317175,0.08738781294284365,0.6432432432432432,119
MECKLENBURG_061,2799,182,1825,56,0.6520185780635941,0.3076923076923077,0.3443262703712864,0.06502322257949268,0.6923076923076923,126
MECKLENBURG_062,2413,316,1270,110,0.5263157894736842,0.34810126582278483,0.17821452365089935,0.13095731454620804,0.6518987341772152,206
MECKLENBURG_063,2475,321,1422,84,0.5745454545454546,0.2616822429906542,0.3128632115548004,0.1296969696969697,0.7383177570093458,237
MECKLENBURG_064,1352,91,952,33,0.7041420118343196,0.3626373626373626,0.34150464919695694,0.0673076923076923,0.6373626373626373,58
MECKLENBURG_065,1583,127,1281,69,0.8092229943145925,0.5433070866141733,0.2659159077004193,0.08022741629816804,0.4566929133858268,58
MECKLENBURG_066,1783,141,1458,70,0.8177229388670779,0.49645390070921985,0.32126903815785807,0.07908020190689849,0.5035460992907801,71
MECKLENBURG_067,1672,161,1331,85,0.7960526315789473,0.5279503105590062,0.26810232101994114,0.09629186602870814,0.4720496894409938,76
MECKLENBURG_068,1605,143,997,62,0.621183800623053,0.43356643356643354,0.18761736705661947,0.08909657320872275,0.5664335664335665,81
MECKLENBURG_069,4883,504,3879,275,0.7943886954740937,0.5456349206349206,0.24875377483917316,0.10321523653491706,0.45436507936507936,229
MECKLENBURG_070,2445,267,2031,143,0.8306748466257668,0.5355805243445693,0.2950943222811976,0.10920245398773006,0.46441947565543074,124
MECKLENBURG_071,2694,332,1975,175,0.7331106161841129,0.5271084337349398,0.20600218244917312,0.12323682256867112,0.47289156626506024,157
MECKLENBURG_072,1715,161,1305,75,0.760932944606414,0.4658385093167702,0.29509443528964385,0.09387755102040816,0.5341614906832298,86
MECKLENBURG_073,1939,162,1463,90,0.7545126353790613,0.5555555555555556,0.19895707982350574,0.08354822073233625,0.4444444444444444,72
MECKLENBURG_074,4044,327,2866,166,0.7087042532146389,0.5076452599388379,0.201058993275801,0.08086053412462908,0.4923547400611621,161
MECKLENBURG_075,3678,274,2960,136,0.8047852093529092,0.49635036496350365,0.30843484438940555,0.07449700924415444,0.5036496350364964,138
MECKLENBURG_076,3132,189,2530,97,0.8077905491698595,0.5132275132275133,0.29456303594234623,0.0603448275862069,0.48677248677248675,92
MECKLENBURG_077,3593,399,2070,130,0.576120233787921,0.3258145363408521,0.2503056974470689,0.11104926245477317,0.6741854636591479,269
MECKLENBURG_078.1,4032,336,2397,123,0.5944940476190477,0.36607142857142855,0.22842261904761912,0.08333333333333333,0.6339285714285714,213
MECKLENBURG_079,2460,245,1628,105,0.6617886178861788,0.42857142857142855,0.23321718931475027,0.09959349593495935,0.5714285714285714,140
MECKLENBURG_080,4486,514,2827,174,0.6301827909050379,0.33852140077821014,0.2916613901268278,0.11457868925546144,0.6614785992217899,340
MECKLENBURG_081,5137,548,3146,170,0.6124197002141327,0.3102189781021898,0.30220072211194293,0.10667704886120304,0.6897810218978102,378
MECKLENBURG_082,4088,580,1932,158,0.4726027397260274,0.27241379310344827,0.20018894662257913,0.14187866927592954,0.7275862068965517,422
MECKLENBURG_083,3725,460,2312,156,0.6206711409395973,0.3391304347826087,0.2815407061569886,0.12348993288590604,0.6608695652173913,304
MECKLENBURG_084,2677,302,1475,87,0.5509899140829286,0.28807947019867547,0.26291044388425316,0.11281285020545387,0.7119205298013245,215
MECKLENBURG_085,2715,205,1989,92,0.7325966850828729,0.44878048780487806,0.28381619727799484,0.07550644567219153,0.551219512195122,113
MECKLENBURG_086,2280,295,1901,163,0.8337719298245614,0.5525423728813559,0.2812295569432055,0.12938596491228072,0.44745762711864406,132
MECKLENBURG_087,2966,227,2086,114,0.703304113283884,0.5022026431718062,0.2011014701120778,0.076534052596089,0.4977973568281938,113
MECKLENBURG_088,2953,186,2059,80,0.6972570267524552,0.43010752688172044,0.2671494998707347,0.06298679309177108,0.5698924731182796,106
MECKLENBURG_089,7091,790,4709,283,0.664081229727824,0.35822784810126584,0.3058533816265582,0.11140882809194753,0.6417721518987342,507
MECKLENBURG_090,1765,165,1330,75,0.7535410764872521,0.45454545454545453,0.2989956219417976,0.09348441926345609,0.5454545454545454,90
MECKLENBURG_091,5234,717,4011,345,0.7663354986625908,0.4811715481171548,0.285163950545436,0.13698891860909437,0.5188284518828452,372
MECKLENBURG_092,3331,285,2619,127,0.7862503752626839,0.4456140350877193,0.34063634017496464,0.08555989192434704,0.5543859649122806,158
MECKLENBURG_093,2054,194,1650,99,0.8033106134371957,0.5103092783505154,0.29300133508668025,0.09444985394352483,0.4896907216494845,95
MECKLENBURG_094,2214,217,1433,64,0.6472448057813911,0.29493087557603687,0.35231393020535423,0.0980126467931346,0.7050691244239631,153
MECKLENBURG_095,2195,266,1255,80,0.571753986332574,0.3007518796992481,0.2710021066333259,0.12118451025056948,0.6992481203007519,186
MECKLENBURG_096,2410,124,1837,57,0.7622406639004149,0.4596774193548387,0.3025632445455762,0.051452282157676346,0.5403225806451613,67
MECKLENBURG_097,1564,159,888,63,0.5677749360613811,0.39622641509433965,0.17154852096704143,0.10166240409207161,0.6037735849056604,96
MECKLENBURG_098,3613,414,1925,107,0.5327982286188763,0.2584541062801932,0.27434412233868305,0.11458621644063105,0.7415458937198067,307
MECKLENBURG_099,2419,255,1056,67,0.43654402645721374,0.2627450980392157,0.17379892841799804,0.10541546093427036,0.7372549019607844,188
MECKLENBURG_100,3297,327,2499,164,0.7579617834394905,0.5015290519877675,0.25643273145172296,0.09918107370336669,0.4984709480122324,163
MECKLENBURG_101,2656,192,1882,83,0.7085843373493976,0.4322916666666667,0.27629267068273095,0.07228915662650602,0.5677083333333334,109
MECKLENBURG_102,5256,594,3321,232,0.6318493150684932,0.39057239057239057,0.2412769244961026,0.11301369863013698,0.6094276094276094,362
MECKLENBURG_103,3644,306,2950,147,0.8095499451152579,0.4803921568627451,0.3291577882525128,0.08397365532381998,0.5196078431372549,159
MECKLENBURG_104,3059,353,1849,97,0.6044458973520759,0.2747875354107649,0.329658361941311,0.11539718862373324,0.7252124645892352,256
MECKLENBURG_105,5436,1414,3012,873,0.5540838852097131,0.6173974540311173,-0.06331356882140426,0.2601177336276674,0.3826025459688826,541
MECKLENBURG_106,1794,105,1487,53,0.8288740245261984,0.5047619047619047,0.32411211976429366,0.05852842809364549,0.49523809523809526,52
MECKLENBURG_107.1,4099,450,2765,166,0.6745547694559648,0.3688888888888889,0.30566588056707594,0.10978287387167601,0.6311111111111111,284
MECKLENBURG_108,2713,373,1379,101,0.5082934021378548,0.2707774798927614,0.23751592224509338,0.1374861776631036,0.7292225201072386,272
MECKLENBURG_109,3205,140,2344,66,0.7313572542901716,0.4714285714285714,0.2599286828616002,0.0436817472698908,0.5285714285714286,74
MECKLENBURG_110,1541,145,1223,79,0.7936404931862427,0.5448275862068965,0.24881290697934622,0.09409474367293964,0.45517241379310347,66
MECKLENBURG_111,3269,253,2421,109,0.7405934536555522,0.4308300395256917,0.30976341412986047,0.07739369837870909,0.5691699604743083,144
MECKLENBURG_112,2490,292,1917,133,0.7698795180722892,0.4554794520547945,0.31440006601749465,0.11726907630522089,0.5445205479452054,159
MECKLENBURG_113,3779,440,2960,219,0.7832759989415189,0.49772727272727274,0.28554872621424615,0.11643291876157713,0.5022727272727273,221
MECKLENBURG_114,3106,283,2457,138,0.791049581455248,0.4876325088339223,0.30341707262132567,0.09111397295556986,0.5123674911660777,145
MECKLENBURG_115,1772,209,1118,68,0.6309255079006773,0.3253588516746411,0.3055666562260361,0.11794582392776523,0.6746411483253588,141
MECKLENBURG_116,1761,235,1060,69,0.6019307211811471,0.2936170212765957,0.3083136999045514,0.13344690516751845,0.7063829787234043,166
MECKLENBURG_117,2529,207,1515,69,0.5990510083036773,0.3333333333333333,0.265717674970344,0.08185053380782918,0.6666666666666666,138
MECKLENBURG_118,3268,418,2434,196,0.7447980416156671,0.4688995215311005,0.2758985200845666,0.12790697674418605,0.5311004784688995,222
MECKLENBURG_119,1912,171,1412,72,0.7384937238493724,0.42105263157894735,0.31744109227042505,0.08943514644351465,0.5789473684210527,99
MECKLENBURG_120,2404,251,1156,69,0.480865224625624,0.2749003984063745,0.2059648262192495,0.10440931780366057,0.7250996015936255,182
MECKLENBURG_121,4394,425,3474,210,0.7906235776058261,0.49411764705882355,0.2965059305470026,0.09672280382339554,0.5058823529411764,215
MECKLENBURG_122,6346,497,3984,212,0.6277970375039394,0.42655935613682094,0.2012376813671185,0.07831705011030571,0.5734406438631791,285
MECKLENBURG_123,2701,340,1842,138,0.6819696408737504,0.40588235294117647,0.276087287932574,0.12587930396149574,0.5941176470588235,202
MECKLENBURG_124,2864,274,1742,100,0.6082402234636871,0.36496350364963503,0.24327671981405208,0.09567039106145252,0.635036496350365,174
MECKLENBURG_125,1462,194,936,71,0.640218878248974,0.36597938144329895,0.2742394968056751,0.1326949384404925,0.634020618556701,123
MECKLENBURG_126,4983,545,3063,233,0.6146899458157736,0.42752293577981654,0.1871670100359571,0.10937186433875176,0.5724770642201835,312
MECKLENBURG_127,6428,876,5152,429,0.8014934660858744,0.4897260273972603,0.31176743868861406,0.13627878033602986,0.5102739726027398,447
MECKLENBURG_128,3137,261,2355,123,0.7507172457762193,0.47126436781609193,0.2794528779601274,0.08320051004144087,0.5287356321839081,138
MECKLENBURG_129,1450,119,796,36,0.5489655172413793,0.3025210084033613,0.246444508838018,0.08206896551724138,0.6974789915966386,83
MECKLENBURG_130,2064,204,1226,62,0.5939922480620154,0.30392156862745096,0.2900706794345645,0.09883720930232558,0.696078431372549,142
MECKLENBURG_131,1906,155,1578,79,0.8279118572927597,0.5096774193548387,0.31823443793792106,0.0813221406086044,0.49032258064516127,76
MECKLENBURG_132,3379,462,2065,169,0.6111275525303345,0.3658008658008658,0.24532668672946867,0.13672684226102397,0.6341991341991342,293
MECKLENBURG_133,5997,641,4559,305,0.76021344005336,0.47581903276131043,0.28439440729204957,0.10688677672169418,0.5241809672386896,336
MECKLENBURG_134,7832,661,5622,309,0.7178243105209398,0.46747352496217853,0.2503507855587612,0.0843973442288049,0.5325264750378215,352
MECKLENBURG_135,9032,1147,5562,417,0.6158104517271922,0.36355710549258935,0.2522533462346028,0.12699291408325952,0.6364428945074107,730
MECKLENBURG_136,3326,211,2687,102,0.8078773301262778,0.4834123222748815,0.3244650078513963,0.06343956704750452,0.5165876777251185,109
MECKLENBURG_137,7477,996,5355,466,0.7161963354286478,0.4678714859437751,0.2483248494848727,0.13320850608532833,0.5321285140562249,530
MECKLENBURG_138,4155,389,2329,142,0.5605294825511432,0.36503856041131105,0.19549092213983216,0.09362214199759326,0.6349614395886889,247
MECKLENBURG_139.1,4066,468,2872,232,0.7063453025086079,0.49572649572649574,0.2106188067821122,0.11510083620265617,0.5042735042735043,236
MECKLENBURG_140,6591,782,4501,352,0.6829009255044758,0.45012787723785164,0.23277304826662415,0.11864663935669853,0.5498721227621484,430
MECKLENBURG_141,5178,3370,2783,2143,0.537466203167246,0.6359050445103858,-0.09843884134313974,0.6508304364619544,0.36409495548961424,1227
MECKLENBURG_142,7681,609,5690,301,0.7407889597708631,0.4942528735632184,0.24653608620764472,0.07928655123030855,0.5057471264367817,308
MECKLENBURG_143,6578,761,5071,376,0.7709030100334449,0.4940867279894875,0.27681628204395736,0.11568865916692003,0.5059132720105125,385
MECKLENBURG_144,4336,407,3115,187,0.7184040590405905,0.4594594594594595,0.258944599581131,0.09386531365313654,0.5405405405405406,220
MECKLENBURG_145,11919,1360,8617,664,0.722963335850323,0.48823529411764705,0.23472804173267597,0.11410353217551808,0.5117647058823529,696
MECKLENBURG_146,4857,533,2884,204,0.5937821700638254,0.3827392120075047,0.21104295805632067,0.1097385217212271,0.6172607879924953,329
MECKLENBURG_147,4215,409,2447,134,0.5805456702253855,0.3276283618581907,0.2529173083671948,0.0970344009489917,0.6723716381418093,275
MECKLENBURG_148,12987,1786,8703,739,0.6701316701316701,0.4137737961926092,0.2563578739390609,0.13752213752213752,0.5862262038073908,1047
MECKLENBURG_149,6636,727,4437,316,0.668625678119349,0.4346629986244842,0.23396267949486482,0.1095539481615431,0.5653370013755158,411
MECKLENBURG_150,4286,407,2974,169,0.6938870741950537,0.4152334152334152,0.27865365896163846,0.09496033597760149,0.5847665847665847,238
MECKLENBURG_151,6240,626,4472,300,0.7166666666666667,0.4792332268370607,0.23743343982960596,0.10032051282051282,0.5207667731629393,326
MECKLENBURG_200,3879,302,2715,111,0.699922660479505,0.3675496688741722,0.33237299160533285,0.07785511729827276,0.6324503311258278,191
MECKLENBURG_201,10511,1070,7262,430,0.6908952525925222,0.40186915887850466,0.2890260937140175,0.10179811625915708,0.5981308411214953,640
MECKLENBURG_202,10666,1083,7976,496,0.747796737296081,0.4579870729455217,0.28980966435055927,0.10153759609975624,0.5420129270544783,587
MECKLENBURG_203,9918,1106,6577,467,0.6631377293809235,0.42224231464737794,0.2408954147335456,0.11151441822948176,0.5777576853526221,639
MECKLENBURG_204.1,5872,721,4047,319,0.6892029972752044,0.44244105409153955,0.24676194318366484,0.12278610354223433,0.5575589459084604,402
MECKLENBURG_205,5099,575,3638,246,0.7134732300451069,0.42782608695652175,0.28564714308858513,0.112767209256717,0.5721739130434783,329
MECKLENBURG_206,8892,1726,6012,1191,0.6761133603238867,0.6900347624565469,-0.013921402132660243,0.19410706252811516,0.30996523754345306,535
MECKLENBURG_207,6734,779,5085,363,0.7551232551232552,0.46598202824133506,0.2891412268819201,0.11568161568161568,0.5340179717586649,416
MECKLENBURG_208,5426,647,4255,331,0.7841872465904902,0.5115919629057187,0.2725952836847715,0.11924069295982308,0.4884080370942813,316
MECKLENBURG_209,5623,618,4260,272,0.7576027031833541,0.4401294498381877,0.3174732533451664,0.10990574426462742,0.5598705501618123,346
MECKLENBURG_210,6835,735,4549,285,0.6655449890270666,0.3877551020408163,0.2777898869862503,0.1075347476225311,0.6122448979591837,450
MECKLENBURG_211,12323,1161,7816,472,0.6342611377099732,0.40654608096468564,0.22771505674528753,0.0942140712488842,0.5934539190353144,689
MECKLENBURG_212,15251,1916,9252,858,0.6066487443446331,0.44780793319415446,0.15884081115047866,0.12563110615697332,0.5521920668058455,1058
MECKLENBURG_213,5809,727,3658,248,0.6297125150628335,0.34112792297111416,0.2885845920917194,0.1251506283353417,0.6588720770288858,479
MECKLENBURG_214,3855,415,2752,166,0.7138780804150454,0.4,0.3138780804150454,0.10765239948119326,0.6,249
MECKLENBURG_215,4235,406,3138,184,0.7409681227863046,0.45320197044334976,0.2877661523429549,0.09586776859504133,0.5467980295566502,222
MECKLENBURG_216,5777,527,4249,248,0.735502856153713,0.47058823529411764,0.2649146208595954,0.09122381859096416,0.5294117647058824,279
MECKLENBURG_217,3207,295,2113,114,0.6588712192079825,0.3864406779661017,0.2724305412418808,0.09198628001247272,0.6135593220338983,181
MECKLENBURG_218,3267,308,2489,153,0.7618610345883073,0.4967532467532468,0.26510778783506056,0.09427609427609428,0.5032467532467533,155
MECKLENBURG_219,3185,293,2439,140,0.7657770800627943,0.4778156996587031,0.28796138040409125,0.09199372056514914,0.5221843003412969,153
MECKLENBURG_220,3431,247,2767,121,0.8064704167881084,0.4898785425101215,0.3165918742779869,0.07199067327309822,0.5101214574898786,126
MECKLENBURG_221,5209,518,4258,284,0.8174313687847955,0.5482625482625483,0.2691688205222472,0.09944327126127855,0.4517374517374517,234
MECKLENBURG_222,8363,940,5561,342,0.6649527681454024,0.3638297872340426,0.3011229809113598,0.11239985651082147,0.6361702127659574,598
MECKLENBURG_223.1,8742,989,6223,421,0.7118508350491878,0.4256825075834176,0.2861683274657702,0.11313200640585679,0.5743174924165824,568
MECKLENBURG_224,3810,383,2584,158,0.6782152230971129,0.412532637075718,0.2656825860213949,0.1005249343832021,0.587467362924282,225
MECKLENBURG_225,3348,200,2437,91,0.7278972520908005,0.455,0.27289725209080046,0.05973715651135006,0.545,109
MECKLENBURG_226,4232,293,2947,133,0.6963610586011342,0.4539249146757679,0.24243614392536628,0.069234404536862,0.5460750853242321,160
MECKLENBURG_227,8219,972,5953,429,0.7242973597761285,0.44135802469135804,0.2829393350847705,0.1182625623555177,0.558641975308642,543
MECKLENBURG_228,5030,417,3137,161,0.6236580516898609,0.38609112709832133,0.23756692459153955,0.08290258449304175,0.6139088729016786,256
MECKLENBURG_229,17243,1437,12193,609,0.7071275300121789,0.42379958246346555,0.2833279475487133,0.08333816621237604,0.5762004175365344,828
MECKLENBURG_230,12249,1164,7796,458,0.6364601191934035,0.39347079037800686,0.24298932881539664,0.09502816556453587,0.6065292096219931,706
MECKLENBURG_231,5642,526,3668,212,0.6501240694789082,0.40304182509505704,0.24708224438385118,0.09322935129386742,0.596958174904943,314
MECKLENBURG_232,5415,487,3963,223,0.7318559556786703,0.45790554414784396,0.2739504115308264,0.08993536472760849,0.5420944558521561,264
MECKLENBURG_233,4910,462,4042,238,0.8232179226069246,0.5151515151515151,0.3080664074554095,0.09409368635437881,0.48484848484848486,224
MECKLENBURG_234,3948,470,2720,180,0.6889564336372846,0.3829787234042553,0.30597771023302933,0.11904761904761904,0.6170212765957447,290
MECKLENBURG_235,3742,420,2497,165,0.6672902191341529,0.39285714285714285,0.27443307627701,0.1122394441475147,0.6071428571428571,255
MECKLENBURG_236,6370,607,5060,310,0.7943485086342229,0.5107084019769358,0.2836401066572871,0.09529042386185244,0.48929159802306427,297
MECKLENBURG_237,5777,923,3479,413,0.6022156828803877,0.447453954496208,0.15476172838417973,0.15977150770296,0.5525460455037919,510
MECKLENBURG_238.1,3377,354,2519,160,0.745928338762215,0.4519774011299435,0.2939509376322715,0.10482676932188333,0.5480225988700564,194
MECKLENBURG_239,5076,584,3473,256,0.6842001576044129,0.4383561643835616,0.24584399322085126,0.11505122143420016,0.5616438356164384,328
MECKLENBURG_240,6752,524,4856,236,0.7191943127962085,0.45038167938931295,0.26881263340689554,0.07760663507109004,0.549618320610687,288
MECKLENBURG_241,11414,949,8716,458,0.7636236201156474,0.48261327713382507,0.28101034298182237,0.08314350797266515,0.5173867228661749,491
MECKLENBURG_242,3522,425,2813,231,0.7986939239068711,0.5435294117647059,0.2551645121421652,0.12067007382169222,0.45647058823529413,194
MECKLENBURG_243,12549,1135,8344,451,0.6649135389274046,0.3973568281938326,0.26755671073357196,0.09044545382102159,0.6026431718061674,684
MITCHELL_01-A,1634,134,1309,67,0.8011015911872705,0.5,0.30110159118727053,0.08200734394124846,0.5,67
MITCHELL_02,283,15,217,2,0.7667844522968198,0.13333333333333333,0.6334511189634865,0.053003533568904596,0.8666666666666667,13
MITCHELL_03,545,46,429,26,0.7871559633027523,0.5652173913043478,0.2219385719984045,0.08440366972477065,0.43478260869565216,20
MITCHELL_04,5905,476,4556,210,0.771549534292972,0.4411764705882353,0.33037306370473674,0.08060965283657917,0.5588235294117647,266
MITCHELL_05,839,76,627,36,0.7473182359952324,0.47368421052631576,0.27363402546891663,0.09058402860548272,0.5263157894736842,40
MITCHELL_06,535,33,423,11,0.7906542056074767,0.3333333333333333,0.45732087227414336,0.0616822429906542,0.6666666666666666,22
MITCHELL_07,168,6,128,2,0.7619047619047619,0.3333333333333333,0.42857142857142855,0.03571428571428571,0.6666666666666666,4
MITCHELL_09,1308,87,1013,38,0.7744648318042814,0.4367816091954023,0.33768322260887906,0.06651376146788991,0.5632183908045977,49
MONTGOMERY_BIS,1479,228,1033,78,0.6984448951994591,0.34210526315789475,0.3563396320415643,0.15415821501014199,0.6578947368421053,150
MONTGOMERY_CAN,1415,220,994,88,0.7024734982332156,0.4,0.30247349823321557,0.15547703180212014,0.6,132
MONTGOMERY_CHE,689,57,534,24,0.7750362844702468,0.42105263157894735,0.3539836528912994,0.08272859216255443,0.5789473684210527,33
MONTGOMERY_ELD,1805,85,1471,44,0.8149584487534626,0.5176470588235295,0.2973113899299331,0.04709141274238227,0.4823529411764706,41
MONTGOMERY_LIT,584,61,473,36,0.809931506849315,0.5901639344262295,0.21976757242308553,0.10445205479452055,0.4098360655737705,25
MONTGOMERY_MTG,1605,131,1157,42,0.7208722741433021,0.32061068702290074,0.4002615871204014,0.08161993769470405,0.6793893129770993,89
MONTGOMERY_OPH,287,20,246,9,0.8571428571428571,0.45,0.4071428571428571,0.06968641114982578,0.55,11
MONTGOMERY_PEE,1636,94,1306,42,0.7982885085574573,0.44680851063829785,0.3514799979191594,0.05745721271393643,0.5531914893617021,52
MONTGOMERY_ROC,793,111,522,34,0.6582597730138714,0.3063063063063063,0.3519534667075651,0.13997477931904162,0.6936936936936937,77
MONTGOMERY_STA,1585,165,1252,78,0.7899053627760252,0.4727272727272727,0.31717809004875247,0.10410094637223975,0.5272727272727272,87
MONTGOMERY_T1,1998,210,1479,83,0.7402402402402403,0.3952380952380952,0.34500214500214504,0.10510510510510511,0.6047619047619047,127
MONTGOMERY_T2,1401,127,1084,59,0.7737330478229836,0.4645669291338583,0.3091661186891253,0.09064953604568166,0.5354330708661418,68
MONTGOMERY_UWH,1530,128,1203,60,0.7862745098039216,0.46875,0.31752450980392155,0.08366013071895424,0.53125,68
MONTGOMERY_WAD,457,47,312,18,0.6827133479212254,0.3829787234042553,0.2997346245169701,0.10284463894967177,0.6170212765957447,29
MOORE_BEN,2136,181,1678,85,0.7855805243445693,0.4696132596685083,0.31596726467606095,0.0847378277153558,0.5303867403314917,96
MOORE_CAM,3104,306,2338,139,0.7532216494845361,0.4542483660130719,0.2989732834714642,0.09858247422680412,0.545751633986928,167
MOORE_CAR,6129,636,4691,288,0.7653777125142764,0.4528301886792453,0.31254752383503115,0.10376896720509056,0.5471698113207547,348
MOORE_DHR,1727,196,1412,95,0.8176027793862188,0.4846938775510204,0.33290890183519845,0.11349160393746381,0.5153061224489796,101
